Name,club,overall,player_positions
José Arturo Álvarez Hernández,Chicago Fire,68,"RM, CM"
Gino Coutinho,AZ Alkmaar,68,GK
Davide Callà,FC Basel 1893,68,"RM, LM, CAM"
Dean Gerken,Ipswich Town,68,GK
Jos Hooiveld,FC Twente,68,CB
Steven MacLean,St. Johnstone FC,68,ST
Eduardo Goncalves de Oliveira,Jeonbuk Hyundai Motors,68,ST
Germán Gustavo Herrera,Rosario Central,68,ST
Marcos Agustín Gelabert,San Martín de San Juan,68,CM
Pablo Ariel Lugüercio,Estudiantes de La Plata,68,"RM, LM, ST"
Diego Armando Herner,América de Cali,68,CB
Kerim Zengin,Kardemir Karabükspor,68,"RB, RM"
John Alvbåge,Stabæk Fotball,68,GK
Carlos Caballero Pérez,Córdoba CF,68,"CDM, CAM, CM"
Raúl Miguel Cámara,CD Tenerife,68,"RB, LB"
Roberto Fernández Alvarellos,CD Lugo,68,GK
Carlos González Peña,Lorca FC,68,"LB, LWB"
Carl Valeri,Melbourne Victory,68,"CDM, CM"
Kevin Doyle,Colorado Rapids,68,"ST, CAM"
Mikkel Rask,Aarhus GF,68,CB
Philipp Netzer,SCR Altach,68,"CB, CDM"
Johan Lædre Bjørdal,Rosenborg BK,68,CB
Felipe  Patavino Saad,FC Lorient,68,"CB, LB"
Denis Tumasyan,FC Ufa,68,CB
Patrice Bernier,Montreal Impact,68,"CM, CAM, CDM"
Kenneth Emil Petersen,Odense Boldklub,68,CB
Jonas Borring,FC Midtjylland,68,LM
Casto Espinosa Barriga,AD Alcorcón,68,GK
David Bičík,Sparta Praha,68,GK
Martin Cranie,Huddersfield Town,68,"RB, CB"
Ionuț Cristian Săpunaru,Kayserispor,68,"RB, CB, CDM"
Carlos Adrián Morales Higuera,Lobos BUAP,68,LB
Jérémy Blayac,RC Strasbourg Alsace,68,ST
Jamie Mackie,Queens Park Rangers,68,"RW, ST, RM"
Luca Ceccarelli,Virtus Entella,68,CB
Alex Brosque,Sydney FC,68,"CAM, ST, LM"
Gastón Machín,Argentinos Juniors,68,"CM, CDM"
Guy Adolphe N'Gosso Massouma,Amiens SC,68,"CDM, CM, CB"
Mario Dalendo,CD Antofagasta,68,LB
Fabian Currimila,CD Antofagasta,68,RB
Hardy Vienda,CD Palestino,68,"RB, RM"
Ezequiel Lorcado,Deportes Iquique,68,"CDM, CM, CAM"
Gaston Hormaza,Club Deportes Temuco,68,"CDM, CM"
Christian Lobella,CD Universidad de Concepción,68,"LM, RM"
Waldo Santerilone,CD Huachipato,68,"ST, CF"
Zacarias Leivo,CD Antofagasta,68,"ST, CAM"
Salvador Higuerrez,CD Everton de Viña del Mar,68,ST
Ignacio Risendo,Audax Italiano,68,LB
Emanuel Riberos,Deportes Iquique,68,RB
Benjamin Figueraz,CD Palestino,68,"CDM, CB"
Simon Altamiras,San Luis de Quillota,68,"LM, CAM, CM"
Miguel Arrufe,Universidad Católica,68,"CAM, LM"
Eros Roque Revolledo,CD Huachipato,68,"RM, CAM"
Alonzo Huancañez,Deportes Iquique,68,"ST, LM"
F. Sidney Dastineda,Club Deportes Temuco,68,ST
Miguel Asterga,Curicó Unido,68,RB
Arturo Camura,CD Huachipato,68,GK
Aaron Vardias,San Luis de Quillota,68,CAM
Jason Riocel,Colo-Colo,68,CAM
Anibal Levipan,Unión Española,68,ST
Jean Paul Venlero,Curicó Unido,68,"LB, CB"
Ismael Tellero,CD Antofagasta,68,"CAM, CF, RM"
Moises Reineraso,San Luis de Quillota,68,ST
Eugene Galeković,Melbourne City FC,68,GK
Elliott Ward,Blackburn Rovers,68,CB
Steve Morison,Millwall,68,ST
Faris Haroun,Royal Antwerp FC,68,"CM, RM, LM, CDM"
Stijn De Smet,KV Kortrijk,68,"RM, LM, CAM"
Neil  Kilkenny,Melbourne City FC,68,"CDM, CM, CB"
Andrew Taylor,Bolton Wanderers,68,"LB, LWB"
Michael McGovern,Norwich City,68,GK
Darren  O'Dea,Dundee FC,68,CB
Liam Fontaine,Hibernian,68,CB
Danny Graham,Blackburn Rovers,68,ST
Jordan Remacle,Sporting de Charleroi,68,"RM, LM"
Andrea Coda,Pescara,68,CB
Lee Frecklington,Rotherham United,68,"CM, CDM"
Craig Morgan,Wigan Athletic,68,CB
Jeff Larentowicz,Atlanta United,68,CDM
Michael Parkhurst,Atlanta United,68,CB
Édouard Duplan,ADO Den Haag,68,"LW, CM"
Carlos Javier Matheu,Club Atlético Huracán,68,CB
Łukasz Janoszka,Zagłębie Lubin,68,LM
박주영 朴周永,FC Seoul,68,"ST, RM"
Fatih Öztürk,Akhisar Belediyespor,68,GK
Patricio Gabriel Araújo Vázquez,Puebla FC,68,"CB, CDM, CM"
Edgar Bismarck Estuardo Andrade Rentería,Tiburones Rojos de Veracruz,68,"CM, CAM, RM, LM"
Markus Karl,SV Sandhausen,68,"CDM, CB"
Markus Neumayr,Kasimpaşa SK,68,"CM, ST, CAM"
Paul Dixon,Grimsby Town,68,LB
Eloge Ethisse Enza-Yamissi,Valenciennes FC,68,"CDM, CM"
Armand Traoré,Nottingham Forest,68,LB
Adam Hammill,Barnsley,68,"LM, RM"
Scott Golbourne,Milton Keynes Dons,68,LB
Jan Zimmermann,Eintracht Frankfurt,68,GK
Jonathan Parr,Strømsgodset IF,68,LB
Jamie MacDonald,Kilmarnock,68,GK
Steven Davies,Rochdale,68,ST
Alberto Gómez Fernández,SD Huesca,68,RB
Edgar Eduardo Castillo Carrillo,Monterrey,68,"LB, LWB"
Javier Flaño Bezunartea,CA Osasuna,68,"LWB, LB, RWB, RB"
Fabian Schönheim,1. FC Union Berlin,68,"CB, LB"
Jessy Moulin,AS Saint-Étienne,68,GK
Servando Sánchez Barahona,Cádiz CF,68,CB
Nicklas Pedersen,KV Mechelen,68,ST
Martin Spelmann,Aarhus GF,68,"CM, RM"
Nicky Maynard,Aberdeen,68,ST
James Meredith,Millwall,68,LB
Andreas Lienhart,SCR Altach,68,"RB, RM"
Paul McGowan,Dundee FC,68,"CAM, CM"
Paul Caddis,Blackburn Rovers,68,"RB, CM, RWB"
Rúrik Gíslason,1. FC Nürnberg,68,"RM, LM"
Kyle John McFadzean,Burton Albion,68,CB
Artem Fidler,FC Ural Yekaterinburg,68,CDM
Gabriel Arturo Torres Tejada,FC Lausanne-Sport,68,"ST, RM, LM"
Maynor Alexis Figueroa Róchez,FC Dallas,68,"LB, CB"
Juan Carlos Arce Justiniano,Bolivia,68,"LM, ST"
赵旭日,China PR,68,"CDM, CM, RM"
Per Egil Flo,Norway,68,LB
Joseph Akpala,KV Oostende,68,ST
Leonardo Fabián Burián Castro,Godoy Cruz,68,GK
Bréiner Clemente Castillo Caicedo,Atlético Huila,68,GK
Luis Felipe Chará Zamora,Rionegro Águilas,68,CDM
Kay Voser,FC Zürich,68,"RB, LB"
Scott Sutter,Orlando City SC,68,"RB, LB"
Marvin Emnes,Akhisar Belediyespor,68,"ST, CAM"
Romain Vincelot,Bradford City,68,"CDM, CM, CB"
Jesús Eduardo Zavala Castañeda,Monterrey,68,"CDM, CM"
Filipe Morais,Bolton Wanderers,68,"RM, RWB"
Robert Åhman Persson,Os Belenenses,68,"CDM, CM"
Sascha Traut,VfR Aalen,68,RB
Jon Erice Domínguez,Albacete BP,68,"CDM, CM"
Laurent Agouazi,Chamois Niortais Football Club,68,CDM
Magnus Lekven,Vålerenga Fotball,68,CM
Simone Pesce,US Cremonese,68,"CM, LM, CDM"
Murat Duruer,Gençlerbirliği SK,68,"LM, LB"
Francesco Della Rocca,US Salernitana 1919,68,CM
Karim Matmour,Adelaide United,68,"RM, CAM, RW"
Robert Zwinkels,ADO Den Haag,68,GK
Michael Orozco Fiscal,Club Tijuana,68,"RB, CB"
Alberto Pelagotti,Brescia,68,GK
Andrea Cocco,Pescara,68,ST
Antonio Piccolo,US Cremonese,68,"RW, CAM"
Bruno Saúl Urribarri,Patronato,68,LB
Scott Jamieson,Melbourne City FC,68,LB
Robbie Rogers,LA Galaxy,68,"RB, LB"
Jesús Arturo Paganoni Peña,Tiburones Rojos de Veracruz,68,RB
David Perkins,Wigan Athletic,68,"CM, CDM, LM"
Ari Freyr Skúlason,Sporting Lokeren,68,LB
Michel Morganella,Palermo,68,"RM, RB"
Bobby Burling,Colorado Rapids,68,CB
Nordin Gerzić,Örebro SK,68,CM
Ondřej Mazuch,Hull City,68,CB
Shaun Williams,Millwall,68,CM
Miral Samardžič,FC Anzhi Makhachkala,68,CB
王永珀,China PR,68,"CM, CAM"
Luis Miguel Noriega,Querétaro,68,"CM, CDM"
Mitch Nichols,Perth Glory,68,"CAM, CM"
Tiago André Coelho Lopes,FC Paços de Ferreira,68,ST
Rafał Grzyb,Jagiellonia Białystok,68,"CDM, RB"
肖智,China PR,68,"ST, CF"
Wolfgang Hesl,FC Würzburger Kickers,68,GK
Petar Zanev,Amkar Perm,68,"CB, LB"
Thomas Ayasse,Le Havre AC,68,CDM
Gaëtan Deneuve,Football Bourg En Bresse Peronnas 01,68,GK
Isaac Vorsah,Ohod Club,68,CB
Matteo Rubin,Foggia,68,LB
Jordan Spence,Ipswich Town,68,"RB, CB"
Norman Theuerkauf,1. FC Heidenheim 1846,68,"CDM, CB"
Patrick Fabian,VfL Bochum 1848,68,CB
Michael Zullo,Sydney FC,68,LB
Kevin Walker,Djurgårdens IF,68,CM
Matías Ariel Sánchez,Melbourne Victory,68,"CDM, CM"
Julien Faussurier,Stade Brestois 29,68,"RM, RW, RB"
Chris Basham,Sheffield United,68,"CB, CM"
송진형 宋金亨,FC Seoul,68,"CAM, CM, CDM"
Luigi Giorgi,Spezia,68,CM
Idir Ouali,KV Kortrijk,68,"LM, RM, ST"
Mihail Aleksandrov,Arsenal Tula,68,"LM, RM, LWB"
Jan Koprivec,Slovenia,68,GK
Adil Auassar,Roda JC Kerkrade,68,"CDM, CM"
Juan Carlos Blengio,Club Atlético Tigre,68,CB
Even Hovland,Sogndal Fotball,68,CB
Byron Webster,Millwall,68,CB
Stephan Andrist,SV Wehen Wiesbaden,68,"RM, LM, RW"
Tim Breukers,Heracles Almelo,68,RB
Jimmy Ryan,Blackpool,68,"CM, CDM"
José Aurelio Carvallo Alonso,Peru,68,GK
Shea Salinas,San Jose Earthquakes,68,"LM, LWB, LB, RM"
Anıl Karaer,Osmanlıspor,68,"LB, CB"
Vincenzo Sarno,Foggia,68,"CAM, CF, RW, LW"
Kenneth Kronholm,Holstein Kiel,68,GK
David Pisot,Karlsruher SC,68,"CB, RB"
William Paul Yarbrough Story,Club León,68,GK
김호준 金浩军,Jeju United FC,68,GK
신형민 辛炯珉,Jeonbuk Hyundai Motors,68,"CDM, CM"
Anton Sosnin,Dinamo Moscow,68,CDM
Richard Ruíz Toledo,Tiburones Rojos de Veracruz,68,"RB, RM"
Krzysztof Janus,Zagłębie Lubin,68,RM
Abdoul Karim Yoda,Getafe CF,68,"RM, LB"
Liban Abdi Ali,FK Haugesund,68,"LM, ST"
Bruno Caldini Perone,Gimnàstic de Tarragona,68,"CB, RB"
Fabio  Alves Macedo,Philadelphia Union,68,"LB, LM"
Eloi Amagat Arimany,Girona FC,68,CM
Jimmy Nirlo,Football Bourg En Bresse Peronnas 01,68,CDM
Kevin Conboy,Randers FC,68,LB
Nicolas Giani,Spezia,68,"CB, LB"
Darko Bodul,Amkar Perm,68,ST
Andrew Shinnie,Luton Town,68,CAM
Manuel Schäffler,SV Wehen Wiesbaden,68,ST
Maciej Wilusz,FC Rostov,68,CB
Mirko Eramo,Virtus Entella,68,"CM, RM, CDM"
Chris Pontius,Philadelphia Union,68,"LM, RM"
Sam Cronin,Minnesota United FC,68,CDM
Stefan Frei,Seattle Sounders FC,68,GK
Rodney Wallace,New York City FC,68,"LM, LW"
Sandro Sirigu,SV Darmstadt 98,68,"RB, RM"
Gastón Andrés Javier Cellerino Grasso,Deportivo Pasto,68,ST
Luciano Civelli,Club Atlético Banfield,68,"LB, LM"
Khaleem Hyland,Al Faisaly,68,"CDM, CM"
Jesús Antonio Isijara Rodríguez,Club Necaxa,68,RM
Sören Brandy,DSC Arminia Bielefeld,68,"ST, RM"
Abdullah Mohammed Al Zoari Al Dossary,Al Hilal,68,"LB, LWB, CB"
Ahmed Mohammed Al Fraidi,Al Nassr,68,"CAM, CM, RM"
Leandro Montera da Silva,Vissel Kobe,68,ST
Bruno Martins Teles,Rio Ave FC,68,LB
増田 誓志,Shimizu S-Pulse,68,CDM
遠藤 康,Kashima Antlers,68,RM
Magno Damasceno Santos da Cruz,Jeju United FC,68,ST
Murray Davidson,St. Johnstone FC,68,CM
Lee Novak,Scunthorpe United,68,"ST, LM"
Steven de Sousa Vitória,Lechia Gdańsk,68,CB
Mohammed Abubakari,BK Häcken,68,"CDM, CM"
Sambou Yatabaré,Royal Antwerp FC,68,"CM, RM, CDM"
Gaëtan Charbonnier,Stade Brestois 29,68,"CAM, ST"
Archimede Morleo,Bari,68,"LB, LM"
Grzegorz Kuświk,Lechia Gdańsk,68,ST
Ross Draper,Ross County FC,68,"CDM, CM"
Christoph Schösswendter,1. FC Union Berlin,68,CB
Philipp Klingmann,SV Sandhausen,68,RB
Dominik Schmidt,Holstein Kiel,68,CB
Barış Başdaş,Kardemir Karabükspor,68,CB
Lalaina Nomenjanahary,Paris FC,68,"LM, RM"
Alfredo Kulembe Ribeiro,Os Belenenses,68,"RM, CAM, LM"
Marco Calderoni,Novara,68,LB
Max Grün,VfL Wolfsburg,68,GK
Francesco Signori,Venezia FC,68,"CM, CDM"
Veysel Sarı,Kasimpaşa SK,68,"CB, RB"
Antonio Mazzotta,Pescara,68,"LB, LM"
Marko Milinković,Gençlerbirliği SK,68,"LM, CAM"
Mickaël Gaffoor,Albacete BP,68,CB
Yulián Anchico,Atlético Bucaramanga,68,"CM, CDM, RM"
Carlos Lampe,Bolivia,68,GK
Emilio Izaguirre,Al Fayha,68,LB
Abdalla Mahmoud El Said Bekhit,Egypt,68,"CAM, RW"
Hassan Ali Al Raheb,Al Nassr,68,ST
Hanyer Luis Mosquera Córdoba,Rionegro Águilas,68,CB
José Leonardo Ribeiro da Silva,Houston Dynamo,68,CB
Kennedy Igboananike,Örebro SK,68,ST
Pascal Testroet,SG Dynamo Dresden,68,ST
Julian Leist,SG Sonnenhof Großaspach,68,CB
Juan Aguilera Aguilera Núñez,SD Huesca,68,"CDM, CM"
Ivan Franjić,Daegu FC,68,RB
Nico Klotz,MSV Duisburg,68,"RB, RM"
Bennard Yao Kumordzi,KV Kortrijk,68,"CB, CDM, CM"
Dejan Lekić,CF Reus Deportiu,68,ST
이승희 李承煕,Pohang Steelers,68,CDM
Yoann Court,GFC Ajaccio,68,LM
Raphaël Cacérès,ESTAC Troyes,68,"ST, CAM"
John Tshibumbu,Tours FC,68,ST
Ciprian Ioan Deac,Romania,68,"CM, RW, CAM"
Turgut Doğan Şahin,Yeni Malatyaspor,68,"LM, RM"
Aridai Cabrera Suárez,Cultural Leonesa,68,"ST, LM, RM"
Zakarya Bergdich,FC Sochaux-Montbéliard,68,"LM, RM, LB"
Roland Alberg,Philadelphia Union,68,CAM
Gordan Bunoza,Incheon United FC,68,"CB, LB"
Mads Agesen,Randers FC,68,CB
Dániel Böde,Hungary,68,"ST, CF"
Thomas Geyer,VfR Aalen,68,CB
Josh Williams,Columbus Crew SC,68,CB
김호남 金恒南,Sangju Sangmu FC,68,"RM, LM"
Ziya Erdal,Sivasspor,68,LB
Loïc Puyo,Angers SCO,68,"LW, LM, RM"
Aslan Dudiev,FC Tosno,68,"RM, RB"
Juan David Valencia Hinestroza,Independiente Santa Fe,68,"LB, LM"
Michael de Leeuw,Chicago Fire,68,"CAM, LW, RW"
Aleksandar Tonev,Crotone,68,"RW, RM"
Paul Papp,Kardemir Karabükspor,68,"CB, RB"
Gary Mackay-Steven,Aberdeen,68,"LM, CAM"
Damian Zbozień,Arka Gdynia,68,RB
Milan Borjan,Canada,68,GK
David Nicolas Andrade,Hellas Verona,68,GK
Rafael Scapini de Almeida,HJK Helsinki,68,"RB, LB"
심원운 沈东云,Pohang Steelers,68,"LW, LM"
Jorge Emanuel Molina,Atlético Tucumán,68,"RM, CAM, LM"
Nuno Miguel Almeida Costa Lopes,Estoril Praia,68,RB
Željko Filipović,KV Mechelen,68,"CM, CDM"
Frédéric Gounongbe,Cardiff City,68,ST
Andreas Hofmann,Karlsruher SC,68,"CDM, CM"
Johan Gastien,Stade Brestois 29,68,"CM, CDM"
Jimmy Roye,Chamois Niortais Football Club,68,CM
Igor Stefanović,Córdoba CF,68,GK
Hernán Darío Burbano,Club León,68,LM
Davide Luppi,Virtus Entella,68,"LW, RW, ST"
Abdouramane Mohamed Coly,Parma,68,CB
Aleksandar Dragomirov Aleksandrov,Bulgaria,68,CB
Gastón Claudio Corvalán,Arsenal de Sarandí,68,LB
Richard Weil,1. FC Magdeburg,68,"CB, RB"
Dimitrij Nazarov,FC Erzgebirge Aue,68,"LW, RW, ST, CAM"
Royal-Dominique Fennell,Hallescher FC,68,"CDM, CB"
Mario Osuna,Monarcas Morelia,68,"CDM, RB"
Badra Ali Sangaré,Côte d'Ivoire,68,GK
Tiago David Janeiro Caeiro,Os Belenenses,68,ST
Edinson Manuel Palomino Marrugo,Atlético Huila,68,LM
Juan Alejandro Mahecha Molina,La Equidad,68,"CM, RM, CDM"
Germán Ezequiel Cano,Pachuca,68,ST
Luis Manuel Narváez Pitalúa,Junior FC,68,CDM
Víctor Alfonso Castillo Ocoró,Atlético Huila,68,"CDM, CM"
Yonni Fernando Hinestroza Lozano,Deportivo Pasto,68,RB
Camilo Andrés Ayala Quintero,América de Cali,68,"CDM, CM"
Jhonny Alexander Vásquez Salazar,América de Cali,68,"CDM, RB, RM"
Anderson Fernan Zapata Diosa,América de Cali,68,"CDM, CB"
Álvaro Francisco Nájera Gil,La Equidad,68,CB
Alejandro Bernal Ríos,América de Cali,68,"CDM, CM"
John Fredy Pajoy Ortíz,Independiente Santa Fe,68,"LM, CAM"
Humberto Osorio,Independiente Santa Fe,68,"ST, CAM"
Mauro Bogado,Club Atlético Huracán,68,"CDM, CM, RM"
Fernando Márquez,Defensa y Justicia,68,"ST, LM, RM"
Khalid Karami,Excelsior,68,RB
Wout Droste,Heracles Almelo,68,RB
Fedor Černych,Jagiellonia Białystok,68,"LM, ST"
Jonatan Blanco,Club Olimpo,68,"CDM, CM"
Mariano Arini,US Cremonese,68,CM
Roberto Rodriguez,FC Zürich,68,"LM, LW"
Robinson Aponzá Carabalí,Millonarios FC,68,CAM
田中 順也,Vissel Kobe,68,"ST, RM, LM"
権田 修一,Sagan Tosu,68,GK
Francisco Antonio Córdoba Escarpeta,Deportivo Pasto,68,"RB, RM"
José Pedro Azevedo Ferreira,CD Aves,68,"CAM, CM"
Juan José Mezú Viáfara,Jaguares de Córdoba,68,"CAM, RM"
Ventsislav Hristov,SKA Khabarovsk,68,"ST, CAM"
Joseph Molangoane,Kaizer Chiefs,68,"RM, CAM, RW, RWB"
İshak Doğan,Kardemir Karabükspor,68,LB
Armando Junior Vargas Morales,Deportes Tolima,68,"CAM, LM, RM"
Jhony Moisés Cano Barrios,Atlético Bucaramanga,68,"ST, CAM"
姜至鹏,China PR,68,"LB, LWB"
Kadir Keleş,Akhisar Belediyespor,68,LB
Gabriel Arias,Defensa y Justicia,68,GK
Tony Andreu,Coventry City,68,CAM
Alliou Dembélé,Chamois Niortais Football Club,68,"CM, CDM"
Lee Gregory,Millwall,68,ST
Christian Chimino,Club Atlético Huracán,68,RB
Greg Stewart,Aberdeen,68,"RM, CAM"
Miroslav Čovilo,Cracovia,68,CDM
Nicola Citro,Frosinone,68,"ST, CF"
Washington Santana da Silva,CD Aves,68,"CDM, CM"
Justin Eilers,SV Werder Bremen,68,"RW, LW, RM"
Fernando Daniel  Brandán,Melbourne City FC,68,"LW, CAM, RW"
Librado Azcona,Ecuador,68,GK
Edder Farias,Once Caldas,68,ST
Mickaël Alphonse,FC Sochaux-Montbéliard,68,RB
Marko Bašić,Grasshopper Club Zürich,68,"CDM, CB"
Jorge Miramón Santagertrudis,CF Reus Deportiu,68,"CAM, RB, LM, CM"
David Mateos Rocha,Real Oviedo,68,"CM, CDM, RM"
David Morillas Jiménez,Albacete BP,68,LB
Frederico Tomás Mutto Heck,Avaí FC,68,LB
Anselmo Túlio Meirás Abrão,Atlético Paranaense,68,RB
Nosberto Diego Vila Abranches,Avaí FC,68,"RB, RM"
Welson Emílio Leima Garcia,Chapecoense,68,"CDM, CM, CAM"
Jadson José Castrelo Rios,Atlético Paranaense,68,"CDM, CM"
Adão Douglas Morrinhos Paes,Cruzeiro,68,"ST, CF"
Cristian Also Laranjeiro Sá,Coritiba,68,"ST, CAM"
Douglas Arthur Silbeira Martins,Atlético Paranaense,68,ST
Jessé Jonas Ferdeira Farias,Atlético Paranaense,68,LB
Helio Paulo Caldeira Andrade,Coritiba,68,RB
Claudiano Igor Paes Neto,São Paulo,68,"CDM, CB"
Hedson Robson Porfírio Julião,Botafogo,68,"CAM, LM"
Lucas Luciano Medeirão Hoffman,São Paulo,68,"CAM, RM, CM"
Dener Adão Rolim Leal,São Paulo,68,"CAM, RM"
Adão Dênis Salvador Vidigal,Atlético Paranaense,68,"ST, LM"
F. Sidney Martins Pires,Ponte Preta,68,ST
Ioan Adrian Hora,Akhisar Belediyespor,68,"RM, LM"
太田 宏介,FC Tokyo,68,"LB, LWB"
宇賀神 友弥,Urawa Red Diamonds,68,LM
奥埜 博亮,Vegalta Sendai,68,"RM, CF, LM, ST"
富田 晋伍,Vegalta Sendai,68,CDM
Vágner Nilson Norteiro Brito,Fluminense,68,RB
Márcio Anderson Vasquez Hoffman,Palmeiras,68,GK
Jorgino Kaio Baumer Negrão,Avaí FC,68,CAM
Adrián Guto Maideira Almeida,Vitória,68,CAM
Jonaldo Kauã Santoso Jasper,Avaí FC,68,ST
Ivan Markelov,FC Anzhi Makhachkala,68,"LM, LW, ST"
Bakaye Dibassy,Amiens SC,68,"LB, CB"
David Haro Iniesta,CF Reus Deportiu,68,"LM, RM"
Ernest Seka,RC Strasbourg Alsace,68,"CB, RB"
Kévin Fortuné,Racing Club de Lens,68,"ST, LM"
Fred Kauê Soidares Lima,Sport Club do Recife,68,"LB, CB"
Fred Marcos Cardouso Pombal,Avaí FC,68,"CAM, CF, RM"
Enzio Leandro Julião Morrinhos,Chapecoense,68,ST
Damir Šovšić,Suwon Samsung Bluewings,68,"CAM, CM"
Vasilios Lampropoulos,AEK Athens,68,"CB, RB"
Dmytro Grishko,SKA Khabarovsk,68,CB
Tiago Jorge Oliveira Lopes,Kayserispor,68,RB
Andrea Brighenti,US Cremonese,68,ST
Ryan Sessegnon,Fulham,67,"LB, LW"
Kwang Song Han,Perugia,67,ST
Marc Cucurella Saseta,FC Barcelona B,67,LB
Oluwaseyi Babajide Ojo,Fulham,67,LM
Houssem Aouar,Olympique Lyonnais,67,CAM
Robert Skov,Silkeborg IF,67,RM
Mason Holgate,Everton,67,"RB, RWB, CB"
Chris Willock,SL Benfica,67,LM
Rafik Zekhnini,Fiorentina,67,"LW, RW"
Brian Mansilla,Racing Club,67,"LM, ST"
Dael Fry,Middlesbrough,67,CB
Nikola Vlašić,Everton,67,"RW, CAM"
Joshua Sims,Southampton,67,LM
Philip Billing,Huddersfield Town,67,"CDM, CM"
Cedric Teuchert,1. FC Nürnberg,67,"ST, RM"
Moses Odjer,US Salernitana 1919,67,CM
Leonardo Da Silva Lopes,Peterborough United,67,"RM, CM"
Kevin Salazar,Independiente Santa Fe,67,CAM
Caio Henrique Oliveira Silva,Atlético Madrid,67,CAM
Eboue Kouassi,Celtic,67,CDM
Sergio Ismael Díaz Velázquez,CD Lugo,67,ST
Emerson Hyndman,Bournemouth,67,CM
Ollie Watkins,Brentford,67,"CAM, ST, CM"
Pape Cheikh Diop Gueye,Olympique Lyonnais,67,"CM, RW"
Bright Enobakhare,Wolverhampton Wanderers,67,"CAM, RW"
Gerson Santos da Silva,Roma,67,CM
Unai Simón Mendibil,Athletic Club de Bilbao,67,GK
Dodi Lukebakio,Sporting de Charleroi,67,RM
Sadiq Umar,Torino,67,ST
Justin Bijlow,Feyenoord,67,GK
Goran Karačić,SV Sandhausen,67,GK
Vincent Marcel,OGC Nice,67,"CM, RM"
Aly Mallé,Udinese,67,"RM, LM, CM"
Josh Murphy,Norwich City,67,"LM, RM"
Kortney Hause,Wolverhampton Wanderers,67,"CB, LB"
Younes Bnou-Marzouk,FC Lugano,67,ST
Wilfrid Kaptoum,FC Barcelona B,67,"CM, CDM"
Maximilian Mittelstädt,Hertha BSC,67,LB
Lorenzo Dickmann,Novara,67,"RB, RWB"
Jordan Leborgne,Stade Malherbe Caen,67,"CM, RB"
Aitor Cantalapiedra,Sevilla Atlético,67,"RM, LM, CAM"
Andrei Ivan,FC Krasnodar,67,"RW, ST"
Maximilian Wöber,Ajax,67,"CB, LB"
Felix Uduokhai,VfL Wolfsburg,67,CB
Francesco Orlando,US Salernitana 1919,67,"RW, RM"
Berkay Özcan,VfB Stuttgart,67,"CAM, LM, CM"
Habib Maïga,AS Saint-Étienne,67,"CDM, LB"
Jorge Grant,Notts County,67,"RM, LM, CM"
Ignacio Pussetto,Club Atlético Huracán,67,"ST, RM"
Carlos Fernández Luna,Sevilla Atlético,67,ST
José Aurelio Suárez García,Girona FC,67,GK
Kristoffer Vassbakk Ajer,Celtic,67,CB
Joël Drommel,FC Twente,67,GK
Myles Kenlock,Ipswich Town,67,LB
Rey Manaj,Granada CF,67,ST
Duván Vergara,Envigado FC,67,"RM, LM"
Boris Radunović,US Salernitana 1919,67,GK
Patrick Erras,1. FC Nürnberg,67,CDM
Gabriel dos Santos Magalhães,ESTAC Troyes,67,CB
鈴木 優磨,Kashima Antlers,67,"ST, RM"
Samuel Grandsir,ESTAC Troyes,67,RM
Ayaz Guliev,FC Anzhi Makhachkala,67,"CM, CDM"
Jesper Verlaat,SV Werder Bremen II,67,CB
Lukáš  Juliš,Sparta Praha,67,"CF, ST, CAM"
Baptiste Aloé,Valenciennes FC,67,CB
Emre Nefiz,Alanyaspor,67,"RM, LM, CDM"
Tomás Martínez,Houston Dynamo,67,"CM, CAM"
Ashley Fletcher,Middlesbrough,67,ST
Sander Svendsen,Hammarby IF,67,"ST, LM"
Aaron Tshibola,Milton Keynes Dons,67,"CM, CDM"
Conor Grant,Crewe Alexandra,67,"CM, LM, RM"
Andrew Hjulsager,RC Celta,67,"CM, CAM, RM"
Mattia Aramu,Virtus Entella,67,"RW, CM, ST"
Connor Mahoney,Bournemouth,67,"RM, LM, CAM"
Mohamed Kanno,Al Hilal,67,"CAM, CDM"
Josh Brownhill,Bristol City,67,"RM, CM, CDM"
Greg Kiltie,Kilmarnock,67,"LM, CAM"
Teddy Bishop,Ipswich Town,67,CM
Daniel Mesenhöler,1. FC Union Berlin,67,GK
Ulisses Garcia,SV Werder Bremen,67,"LB, LM"
Junior Sambia,Montpellier HSC,67,"RB, CDM, CM, LB"
Marius Wolf,Eintracht Frankfurt,67,"LM, RM"
Carlos Blanco Moreno,Gimnàstic de Tarragona,67,CB
Rafael António Figueiredo Ramos,Orlando City SC,67,RB
Jhon Steven Mondragón,Puebla FC,67,"CB, RB"
Michael Zetterer,SV Werder Bremen,67,GK
Lasha Dvali,Pogoń Szczecin,67,"CB, LB"
Emil Audero,Venezia FC,67,GK
Eric Remedi,Club Atlético Banfield,67,"CDM, CM"
Enock Kwateng,FC Nantes,67,"RB, CB"
中山 雄太,Kashiwa Reysol,67,CB
El Hadji Pape Djibril Diaw,Korona Kielce,67,CB
三竿 健斗,Kashima Antlers,67,"CDM, CB, CM"
Mohamed Djetei,Gimnàstic de Tarragona,67,CB
Aurélio Gabriel Ulineia Buta,Royal Antwerp FC,67,RB
