Name,club,overall,player_positions
Daniel Brinkmann,DSC Arminia Bielefeld,64,"CM, RM"
Tom Pope,Bury,64,ST
Robert Åhman Persson,Örebro SK,64,CM
Doug Loft,Gillingham,64,"CM, LM, RM"
Dominic Oduro,Montreal Impact,64,"ST, RM"
Jacques Salze,Clermont Foot 63,64,CB
Miguel Pallardó González,Heart of Midlothian,64,"CM, CDM"
Mateo Fígoli Martínez,Alianza Petrolera,64,"LM, CAM"
Eric Kronberg,Montreal Impact,64,GK
César Díaz Martínez,Albacete BP,64,"ST, RW"
Robert Olejnik,Exeter City,64,GK
Tomás Esteban Correa Miranda,SK Rapid Wien,64,"CF, ST, CAM"
David Destorme,Waasland-Beveren,64,"CAM, CM"
Elliot Junior Omozusi,Cambridge United,64,"RB, LB"
Chris Humphrey,Preston North End,64,"RM, RWB"
Danny Hollands,Portsmouth,64,"CM, CDM"
Osmar Mares Martínez,Club América,64,LB
Ari Freyr Skúlason,Odense Boldklub,64,"LB, CDM"
Robbie Findley,Toronto FC,64,"ST, RM"
Wes Fogden,Yeovil Town,64,"RM, CAM"
Nordin Gerzić,Örebro SK,64,"CM, ST"
Luiz Carlos Santos,Cracovia,64,"RB, RM"
Romain Élie,Nîmes Olympique,64,CB
Bruce Djité,Adelaide United,64,ST
Pavel Londak,FK Bodø/Glimt,64,GK
Óscar Bagüí,Ecuador,64,LB
Rémi Fournier,Red Star FC,64,CB
Joe Jacobson,Wycombe Wanderers,64,LB
Martin Kobras,SCR Altach,64,GK
Kaio Felipe Gonçalves,Suwon Samsung Bluewings,64,"ST, CAM, LM"
Mark Howard,Sheffield United,64,GK
Ludovic Genest,Clermont Foot 63,64,"CAM, LM, RW"
Mohamed Fofana,SS Virtus Lanciano,64,"LW, ST"
Deniz Kadah,Çaykur Rizespor,64,"LM, ST, CAM, LW"
Nebojša Marinković,Perth Glory,64,"CAM, CM"
Fabio  Alves Macedo,Philadelphia Union,64,LB
Marcin Pietrowski,Piast Gliwice,64,"RB, CDM"
Xavier Luissint,KV Oostende,64,RB
Mark Marshall,Bradford City,64,"LM, RM"
Matthew Tubbs,Portsmouth,64,ST
Cody McDonald,Gillingham,64,ST
Sebastian Heidinger,1. FC Heidenheim 1846,64,"RB, LB"
Saleh Abdullah Al Ghwainim,Al Qadisiyah,64,CM
Adnan Ibrahem Falatah,Al Taawoun,64,LB
Sayyaf Dhafar Al Bishi,Al Shabab,64,CB
Waleed Abdullah Ali,Al Shabab,64,GK
정훈찬 Hoon Jung,Jeonbuk Hyundai Motors,64,"CDM, CM"
방대종 Dae Jong Bang,Jeonnam Dragons,64,"CB, RB"
Mark Duffy,Burton Albion,64,"RM, LM"
Jagoba Beobide Larrañaga,Deportivo Alavés,64,"CDM, CM"
Carlos David Moreno Hernández,SD Huesca,64,"CB, RB"
Leon Legge,Cambridge United,64,CB
Piotr Tomasik,Jagiellonia Białystok,64,LB
Andrew Dykstra,DC United,64,GK
Lakdar Boussaha,Football Bourg En Bresse Peronnas 01,64,"ST, RW, CF"
Salam Shaker,Al Fateh,64,"CB, RB"
Magnus Sylling Olsen,Mjøndalen IF,64,"RM, RB"
Javier Fabián Toledo,San Martín de San Juan,64,ST
Pierre Bouby,AJ Auxerre,64,"CDM, CM"
Marcos Jiménez D. Martín,Gimnàstic de Tarragona,64,ST
Nico Klotz,MSV Duisburg,64,"RM, RW"
Joshua Rose,Central Coast Mariners,64,"LB, CB, LW"
Nicolas Schindelholz,FC Thun,64,CB
Gaël Angoula,Angers SCO,64,RB
David Arenas Torres,Deportivo Alavés,64,ST
Ole Jørgen Halvorsen,Odds BK,64,"RW, RM"
하성민 河成敏,Ulsan Hyundai FC,64,"CDM, CM"
Tomislav Puljic,FC Luzern,64,CB
Manuel Scavone,FC Pro Vercelli 1892,64,"CM, LM, CAM"
Ole Christoffer Heieren Hansen,Sarpsborg 08 FF,64,CB
Johan Persson,Hammarby IF,64,"CDM, CM"
David Boo Wiklander,IFK Norrköping,64,CB
Robert Koch,1. FC Nürnberg,64,"RM, CDM, RB"
Bradley Pritchard,Leyton Orient,64,"RM, CM"
Sally Sarr,FC Luzern,64,"RB, CB"
Michael Enge Haukås,FK Haugesund,64,"LM, RM, CM"
Michiel Hemmen,BK Häcken,64,ST
Christian Dobnik,Wolfsberger AC,64,GK
Nathaniel Knight-Percival,Shrewsbury,64,"CB, LB"
Abdulmajeed Abdullah Al Ruwaili,Al Taawoun,64,"RM, LM, CAM, CM"
Fahad Mohammed Al Thunayyan,Al Hilal,64,GK
Tawfiq Buhumaid,Al Fateh,64,"LM, RM, CAM"
Ruslan Mukhametshin,Mordovia Saransk,64,"ST, LM"
Georges Gope-Fenepej,ESTAC Troyes,64,"ST, RW"
Jufain Al Bishi,Al Raed,64,"CB, RB"
Mohannad Aseri,Al Ahli,64,ST
Mubarak Al Asmari,Al Fateh,64,CDM
Abdulah Al Mutairi,Al Ahli,64,"CAM, RM, LM"
Mousa Al Shamri,Al Shabab,64,ST
Craig Jones,Bury,64,"RM, RWB, RB"
Frank Adu Kwame,Podbeskidzie Bielsko-Biała,64,LB
Cristián Oviedo,Deportes Iquique,64,"CB, RB"
Francisco Sánchez,CD Antofagasta,64,"LB, RB"
Cristián Canuhé,San Martín de San Juan,64,"LM, CM"
Jonathan Josué Cisternas Fernández,CD Palestino,64,"CM, CAM"
Daniel Oswaldo Briceño Bueno,Deportivo Pasto,64,CB
Yonni Fernando Hinestroza Lozano,Cortuluá,64,RB
Jhon Fredy Hurtado,Cúcuta Deportivo,64,"CDM, CM"
Jaime Andrés Grondona Bobadilla,San Luis de Quillota,64,ST
Darío Alberto Bustos Torres,Deportivo Pasto,64,RB
Luis Alberto Estacio Valverde,Deportivo Pasto,64,GK
Sebastián Luna,Club Atlético Sarmiento,64,"RM, RB"
Patricio Andrés Jerez Díaz,CD Antofagasta,64,LB
Mauricio Zenteno,Deportes Iquique,64,"CB, CDM"
Nicolás Ortiz,Unión La Calera,64,CB
Nelson Ibáñez,Racing Club,64,GK
Michael Lepe,CD Universidad de Concepción,64,"CDM, CM"
Mark Bloom,Toronto FC,64,RB
Alexander Kofler,Wolfsberger AC,64,GK
Sergey Balanovich,Amkar Perm,64,"RM, RWB"
Gonzalo Rubén Castillejos,Argentinos Juniors,64,ST
Jovan Kostovski,Oud-Heverlee Leuven,64,ST
Micheal Azira,Seattle Sounders FC,64,"CDM, CM"
Daniel Machacón Hernández,Uniautónoma FC,64,"CDM, CM"
Vasil Georgiev Bozhikov,Kasimpaşa SK,64,LB
Numan Çürüksu,Osmanlıspor,64,CB
Pablo López,Audax Italiano,64,CAM
Carlos De Giorgi,Atlético de Rafaela,64,GK
Josip Brezovec,Spezia,64,"CM, CDM"
Hernán Figueredo Alonzo,Deportes Tolima,64,CAM
Matías Sebastián Porcari,Club Olimpo,64,LM
Federico Martorell Rigo,San Luis de Quillota,64,CB
Lucas Emanuel Gamba,Unión de Santa Fe,64,ST
Campo Elías Santacruz Hernández,Envigado FC,64,LB
Lazar Veselinović,Pohang Steelers,64,ST
Sébastien Callamand,Football Bourg En Bresse Peronnas 01,64,GK
Daniel Patricio Angulo Arroyo,Independiente Santa Fe,64,ST
José Manuel López Gaspar,SD Huesca,64,"LM, RM"
Michael Perlak,SV Mattersburg,64,CAM
Marin Oršulić,Tromsø IL,64,"CB, CDM"
瀬户 貴幸,Osmanlıspor,64,"CDM, CM"
Asier Villalibre Molina,Bilbao Athletic,63,"ST, CF"
Nikolai Laursen,PSV,63,RW
Dawid Kownacki,Lech Poznań,63,"RM, ST, LM"
Julen Arellano Zaldúa,Bilbao Athletic,63,"LB, LM"
Dennon Lewis,Watford,63,"LW, RW, ST"
Abdou-Aziz Thiam,AS Monaco,63,CDM
Matías Fernando Ramírez Palacios,CD Palestino,63,"RW, ST"
Matt Clarke,Portsmouth,63,"CB, CDM"
Alexandr Zuev,Spartak Moscow,63,"LW, RW"
Eric Ayuk,Philadelphia Union,63,"RW, LW"
Frenkie de Jong,Willem II,63,CM
Ruben Loftus-Cheek,Chelsea,63,CM
Erik Palmer-Brown,Sporting Kansas City,63,"CB, RB"
Sinan Kurt,FC Bayern München,63,"LM, CAM, CF"
Nadiem Amiri,TSG 1899 Hoffenheim,63,"CAM, CM, RM, LM"
Juninho Bacuna,FC Groningen,63,"CAM, RW"
Felix Platte,FC Schalke 04,63,ST
Calvin Verdonk,Feyenoord,63,"CDM, CB, LB"
Rafik Zekhnini,Odds BK,63,"LW, RW"
Wuilker Fariñez,Venezuela,63,GK
Georgemy Gonçalves,Estoril Praia,63,GK
Jindřich Staněk,Everton,63,GK
Luis Erney Vásquez Caicedo,Independiente Medellín,63,GK
Lynden Gooch,Sunderland,63,"CAM, CM"
Nikita Chernov,PFC CSKA Moscow,63,CB
Francisco Israel Rivera Dávalos,Club América,63,RM
Benjamin  Kantie Karamoko,AS Saint-Étienne,63,CB
Anastasios Donis,FC Lugano,63,CF
Mauricio Lemos Merladet,Rubin Kazan,63,CB
Nabil Jaadi,Granada CF,63,"RM, CAM, LM"
Raúl de Tomás Gómez,Córdoba CF,63,ST
Shay Facey,New York City FC,63,"CB, RB"
Andreas Christensen,Borussia Mönchengladbach,63,"CB, CDM"
Melvyn Lorenzen,SV Werder Bremen,63,"ST, LW, RW"
Batuhan Altintaş,Hamburger SV,63,"ST, RW"
Leandro Joaquim Ribeiro,FC Arouca,63,RW
Robin Maulun,FC Girondins de Bordeaux,63,"CAM, CM"
Kévin N'Doram,AS Monaco,63,CB
Yaw Yeboah,LOSC Lille,63,"ST, RM"
Nemanja Antonov,Grasshopper Club Zürich,63,LB
Pavel Dolgov,Zenit St. Petersburg,63,ST
Alessio Da Cruz,FC Twente,63,"LW, RW"
Daniel Potts,Luton Town,63,"LB, CB"
Matthew Kennedy,Cardiff City,63,RM
Cauley Woodrow,Fulham,63,ST
Leandro Trossard,Oud-Heverlee Leuven,63,"CAM, ST"
Cameron Smith,Aberdeen,63,"CAM, CDM, CM, RM"
Lebogang Phiri,Brøndby IF,63,"CM, CDM"
Dylan Patricio Zúñiga Valenzuela,Colo-Colo,63,LB
Bill Tuiloma,New Zealand,63,"CB, CDM"
Guillermo Martínez Ayala,Pachuca,63,ST
Jay Fulton,Swansea City,63,CM
Lucas Matías Suárez Scalarea,Quilmes Atlético Club,63,LB
Alex Gersbach,Sydney FC,63,LB
Jefferson José Gómez Genes,Envigado FC,63,CB
Hakan Çinemre,Fenerbahçe SK,63,CB
Alex Meret,Udinese,63,GK
Rúben Lameiras,Coventry City,63,"CAM, LM, RM"
Desevio Payne,FC Groningen,63,"RB, LB"
Max Christiansen,FC Ingolstadt 04,63,"CDM, CM"
Oleksandr Zinchenko,FC Ufa,63,"CAM, LM, RM, CF"
Veysel Sapan,Beşiktaş JK,63,GK
Georgiy Tigiev,FC Anzhi Makhachkala,63,LB
Joher Khadim Rassoul,Sporting Lokeren,63,CDM
Corentin Tirard,AS Monaco,63,"LW, LM"
David Nii Lante Mills,Paris FC,63,"RW, RM"
Max  Clayton,Bolton Wanderers,63,"ST, LM, RM"
Elliott  Hewitt,Notts County,63,"RB, RM, RWB"
Jack Grimmer,Fulham,63,"RB, RWB, CB"
Stephen Obileye,Dagenham and Redbridge,63,"CB, CDM"
Kristoffer Olsson,FC Midtjylland,63,"CM, RM"
Maurides Roque Junior,FC Arouca,63,ST
Kortney Hause,Wolverhampton Wanderers,63,"LB, CB"
Cayetano Quintana Hernández,Real Valladolid CF,63,ST
Jack O'Connell,Brentford,63,CB
Koby Arthur,Birmingham City,63,"RM, LM, ST"
Alexander Sørloth,FK Bodø/Glimt,63,"ST, RW"
Birger Solberg Meling,Stabæk Fotball,63,LB
Marco Ilaimaharitra,FC Sochaux-Montbéliard,63,CDM
Erik Thommy,1. FC Kaiserslautern,63,"LM, RM"
Lucas Ariel Boyé,Newell's Old Boys,63,ST
Diogo Filipe Rocha Costa,Standard de Liège,63,CAM
Yamil Asad,Vélez Sarsfield,63,"RM, CM"
Jordy  de Wijs,PSV,63,CB
Samed Hakan Kılıç,AJ Auxerre,63,"CM, CAM"
Eneko Capilla González,Real Sociedad,63,"CAM, LM"
Andrés Murillo,La Equidad,63,CB
Jelle van der Heyden,FC Twente,63,CM
Brian Oliván Herrero,Granada CF,63,"LB, LM"
Pablo Villalón Rodríguez,Getafe CF,63,CB
Mauro Alessio Savastano,Ajax,63,LB
Martín Bengoa Díez,Bilbao Athletic,63,"CAM, CM"
Zach Pfeffer,Philadelphia Union,63,CM
Curtis Good,Newcastle United,63,"CB, LB"
Lee Erwin,Leeds United,63,"ST, LM"
Sam Johnstone,Manchester United,63,GK
Kent-Are Antonsen,Tromsø IL,63,LB
Dominic Poleon,Oldham Athletic,63,"ST, CF, LM"
Janoi Donacien,Wycombe Wanderers,63,"CB, RB"
Cristian Marcelo Álvarez,CD Palestino,63,CAM
Stole Dimitrievski,Granada CF,63,GK
Kevin Akpoguma,Fortuna Düsseldorf,63,"RB, CB"
David Kinsombi,Eintracht Frankfurt,63,"CB, LB"
Darijan Bojanić,Helsingborgs IF,63,"CM, LM"
Nicolai Poulsen,Randers FC,63,CM
Tim Kleindienst,SC Freiburg,63,ST
Andrés Correa Valencia,Seattle Sounders FC,63,LB
Eugenio Isnaldo,Defensa y Justicia,63,LW
Lee Ashcroft,Kilmarnock,63,CB
Erdal Rakip,Malmö FF,63,"CM, RM"
Riccardo Serpieri,Lazio,63,CB
Stanislav Lobotka,FC Nordsjælland,63,CM
Aaron Tshibola,Reading,63,"CM, CDM"
Matthew Pennington,Everton,63,"CB, RB"
Jari Oosterwijk,FC Twente,63,ST
Michael Cain,Leicester City,63,CM
Felipe Ovono,Orlando Pirates,63,GK
Mihai Balasa,Crotone,63,"RB, CB"
Nikolay Komlichenko,FC Krasnodar,63,ST
André Filipe Carneiro Leal,FC Paços de Ferreira,63,CM
Juan Antonio Portales Villarreal,Monterrey,63,"CB, RB"
Bonke Innocent,Lillestrøm SK,63,"CDM, CM"
Javier Muñoz Jiménez,Real Madrid,63,CAM
Uche Agbo,Granada CF,63,CDM
Juan Camilo Roa Estrada,Cortuluá,63,CDM
Gaëtan Hendrickx,Sint-Truidense VV,63,CAM
Olivier Myny,Waasland-Beveren,63,"RM, LM"
Luis Felipe Carvalho da Silva,Malmö FF,63,CB
Franck-Yves Bambock,SD Huesca,63,CDM
Luis Felippe Martins Reis,RCD Mallorca,63,ST
João Pedro Moura Gomes,Associação Académica de Coimbra,63,GK
Andrej Modic,Vicenza,63,CM
Marius Amundsen,Lillestrøm SK,63,"CB, RB"
Curtis Nelson,Plymouth Argyle,63,CB
Bartłomiej Pawłowski,Korona Kielce,63,"RM, LM, CAM, ST"
Martin Kobylański,SV Werder Bremen,63,"CF, LM, CAM, RM"
Janek  Sternberg,SV Werder Bremen,63,"LB, CB"
Charlie Raglan,Chesterfield,63,CB
Lukáš Zima,Perugia,63,GK
Tom Thorpe,Rotherham United,63,"CB, CDM"
Alejandro Eugenio Guido Pérez,Club Tijuana,63,CM
Abdel Malek El Hasnaoui,PEC Zwolle,63,CAM
André Ibsen Rømer,FC Midtjylland,63,RB
Enzo Alan Zidane Fernández,Real Madrid,63,"LM, CAM"
Diego Bardanca Flórez,Levante UD,63,"CB, CDM"
Kenan Karaman,Hannover 96,63,"ST, RM"
Pascal Gregor,FC Nordsjælland,63,CB
Grigoriy Morozov,Dinamo Moscow,63,LB
Laurent Abergel,AC Ajaccio,63,"RB, CDM"
Patrick Da Silva,Randers FC,63,LB
Pablo Dyego da Silva Rosa,Legia Warszawa,63,RB
Luis Alfonso Hurtado Osorio,Deportivo Cali,63,GK
Uche Ikpeazu,Port Vale,63,ST
Diego Alejandro Oyarzún Carrasco,Unión La Calera,63,"LB, CB"
Sam Nicholson,Heart of Midlothian,63,"LM, RM"
Islamnur Abdulavov,FC Anzhi Makhachkala,63,ST
Marko Pavlovski,Royal Excel Mouscron,63,"CM, CAM"
Luca Cargnino,Torino,63,CB
Yanis Mbombo Lokwa,Sint-Truidense VV,63,ST
류승우 柳承佑,Bayer 04 Leverkusen,63,"ST, LM"
Kwame Bonsu,Gefle IF,63,"CM, RM"
Sid Nelson,Millwall,63,CB
Gautier Lloris,OGC Nice,63,CB
Andrea Conti,Atalanta,63,"RB, RM"
Willem Huizing,SC Heerenveen,63,CB
Tyronne Ebuehi,ADO Den Haag,63,RB
Philtzgerald M'Baka,Getafe CF,63,CDM
Grégoire Amiot,Stade de Reims,63,CB
Darko Lazić,FC Anzhi Makhachkala,63,CB
Batraz Khadartsev,FC Anzhi Makhachkala,63,"LM, RM"
Stevie Rodriguez,Club Tijuana,63,CM
Marco Frediani,Ascoli,63,LW
Jon Koldo Iruarrizaga Arteche,Bilbao Athletic,63,"CDM, RB, CB"
Samuel Radlinger,Hannover 96,63,GK
Mark Connolly,Kilmarnock,63,CB
Scott Bain,Dundee FC,63,GK
Ryan Leonard,Southend United,63,"CM, CDM, RB"
Ryan Johnson Laursen,Esbjerg fB,63,RB
Christoffer Remmer,FC København,63,RB
Enej Jelenič,Livorno,63,"LM, RM, LW"
Abdón Prats Bastidas,CD Mirandés,63,"ST, CF"
Joe Riley,Bury,63,RB
José Ángel Jurado de la Torre,UD Almería,63,"CM, CDM, LM"
Tobias Henneböle,RCD Mallorca,63,"CB, CDM"
Adam Reach,Middlesbrough,63,"LM, LW"
Conor Newton,Cambridge United,63,"RM, CM"
Krisztián Adorján,Novara,63,"CAM, RW"
Michele Fornasier,Pescara,63,CB
Dominic Samuel,Reading,63,"ST, RW"
Oliver Silverholt,Hammarby IF,63,LB
Alex Gilbey,Colchester United,63,"CM, CDM"
Andrea Sala,Ternana,63,GK
Jakob Busk,Sandefjord Fotball,63,GK
Benedikt Saller,1. FSV Mainz 05,63,"CM, RM"
Karl Ouimette,New York Red Bulls,63,"CB, LB"
Filip Malbašić,TSG 1899 Hoffenheim,63,"LM, RM, CF"
Nasiru Mohammed,BK Häcken,63,"RW, LW"
Kévin Tapoko,Oud-Heverlee Leuven,63,CM
Luke McCullough,Doncaster Rovers,63,"CB, RB"
Mark Flekken,SpVgg Greuther Fürth,63,GK
Robin Yalçın,Çaykur Rizespor,63,"CDM, CB"
Daniel  Heuer Fernandes,SC Paderborn 07,63,GK
Vladimir Rankovic,Hannover 96,63,"RB, RM"
Rui Manuel Linhares Areias,Vitória Guimarães,63,ST
Olmes Garcia,Real Salt Lake,63,"RW, LW, CF"
Zakarie Labidi,Olympique Lyonnais,63,"LW, CAM, LM, LB"
Raúl Alberto Loaiza Morelos,Patriotas Boyacá FC,63,CDM
Deivy Alexander Balanta Abonía,Alianza Petrolera,63,RB
Lucas Nahuel Rodríguez,Argentinos Juniors,63,LM
Oscar Ignacio Hernández Polanco,Unión Española,63,CAM
Luis Ignacio Casanova Sandoval,Deportivo San Marcos de Arica,63,CB
Lucas Janson,Club Atlético Tigre,63,"RM, ST"
Constantin Nica,Avellino,63,RB
Paul Joseph Arriola Hendricks,Club Tijuana,63,RW
Dimas Ezequiel Morales,Atlético de Rafaela,63,"LB, LM"
Orlando Rubén Yáñez Alabart,Real Madrid,63,GK
Dávid Holman,Lech Poznań,63,CAM
Abdoul Aziz Kaboré,Valenciennes FC,63,"CM, CDM"
Simone Emmanuello,FC Pro Vercelli 1892,63,CM
Tim Leibold,1. FC Nürnberg,63,LB
Estéfano Arango González,Cúcuta Deportivo,63,LM
Marius Lundemo,Lillestrøm SK,63,"CM, CAM"
Grant Ward,Rotherham United,63,"CM, RM, CDM"
Haris Belkebla,Tours FC,63,"CM, CDM"
Mouhamadou Lamine N'Dao,Valenciennes FC,63,"RM, LM, RW"
Jesús Gallardo,U.N.A.M.,63,LW
Daniel Hernández,Club Atlas,63,LW
Haris Hajradinović,KAA Gent,63,"LM, CAM"
장현수 张贤秀,Suwon Samsung Bluewings,63,"LW, LM, ST"
Ignacio Andrés Cacheiro,Club Atlético Sarmiento,63,"CAM, RM"
Marko Dmitrović,AD Alcorcón,63,GK
Kevin Mercado,Godoy Cruz,63,LM
Manuel Guanini,Gimnasia y Esgrima La Plata,63,CB
Osman Çelik,Antalyaspor,63,CDM
Luwagga William Kizito,Rio Ave FC,63,"RW, LW"
José Ignacio Pizarro Araya,San Luis de Quillota,63,"LM, CAM"
Matías Román Collao,San Luis de Quillota,63,"RM, RW"
Denis Markaj,FC Lugano,63,"LB, RB"
José Carlos Lazo Romero,Real Madrid,63,"LM, CAM"
Vinícius Moreira de Lima,RCD Mallorca,63,CAM
Loïc Damour,Football Bourg En Bresse Peronnas 01,63,"CM, CDM"
Ryan Donaldson,Cambridge United,63,"RM, CM, LM"
Alexey Nikitin,FC Ufa,63,"CB, LB"
Lars Sætra,Hammarby IF,63,CB
Ryan Allsop,Bournemouth,63,GK
Jason Banton,Wycombe Wanderers,63,"LM, CF, CAM"
Denis Thomalla,Lech Poznań,63,ST
Nicolao Dumitru,Latina,63,"LW, CF"
Charlie Took Essome,UD Almería,63,"CB, RB"
Jacob Tjørnelund,Hobro IK,63,LB
Francesco Ardizzone,FC Pro Vercelli 1892,63,"CM, CDM"
Daryl Horgan,Dundalk,63,"LM, RM"
Joshua Brillante,Como,63,"CM, RB, CAM"
Abdel Slem Billel Omrani,Olympique de Marseille,63,ST
Yuriy Nesterenko,Rubin Kazan,63,GK
Nadir Minotti,Como,63,CM
Roman Emelyanov,FC Ural Yekaterinburg,63,"CDM, CM"
Maicon de Silva Moreira,Livorno,63,"RM, RB"
Nigel Bertrams,Willem II,63,GK
Kornel Osyra,Piast Gliwice,63,CB
Francesco Urso,Vicenza,63,CM
Hattan Bahebri,Al Khaleej,63,"RM, CAM, LM"
Umberto Germano,FC Pro Vercelli 1892,63,"RB, CM"
Bright Edomwonyi,SK Sturm Graz,63,ST
Patrick Möschl,SV Ried,63,"LM, LW, RM"
Bernie Magaña,U.N.A.M.,63,GK
Pål Vestly Heigre,Tromsø IL,63,GK
Nicolai Brock-Madsen,Birmingham City,63,ST
Sergio Mendigutxia Iglesias,Real Sporting de Gijón,63,ST
Alexander Martín Marquinho Callens Asín,CD Numancia,63,CB
Pedro Hernández Franco,Club Tijuana,63,CM
Denis Streker,SV Ried,63,"CDM, CM"
Paweł Cibicki,Malmö FF,63,"ST, LM"
Stephen O'Donnell,Luton Town,63,RB
Jorge Enrique Arias De la Hoz,Independiente Medellín,63,"CB, LB"
Álvaro Luis Salazar Bravo,Colo-Colo,63,GK
Jonathan Ávila Martínez,Deportivo Pasto,63,CB
Manuel Madrid Quezada,Cruz Azul,63,CB
Raúl Andrés Osorio Medina,CD O'Higgins,63,CB
Nicolás Agustín Ferreyra,Deportivo San Marcos de Arica,63,CB
Edgar Babayan,Randers FC,63,LM
Jérôme Guihoata,Nîmes Olympique,63,"CB, RB"
Jacob Rinne,Örebro SK,63,GK
Peter Bosz,Heracles Almelo,63,"CB, CDM"
Uğur Çiftçi,Gençlerbirliği SK,63,"LB, RB, LM"
Anthony Briançon,Nîmes Olympique,63,"CDM, CM"
Steve Mounié,Nîmes Olympique,63,ST
Jesús Miguel Valentín Rodríguez,SD Huesca,63,"CDM, CB"
Ivan Provedel,Modena,63,GK
Sunday Abalo,Rio Ave FC,63,"CDM, CB"
Egoitz Magdaleno,Bilbao Athletic,63,LB
Khiry Shelton,New York City FC,63,ST
Ignacio Maganto Pérez,LA Galaxy,63,LM
Alessio Vita,Vicenza,63,LW
Tshepo Gumede,Orlando Pirates,63,CB
오창현 吴昌炫,Pohang Steelers,63,CAM
Pablo Ignacio Corral Mondaca,Deportivo San Marcos de Arica,63,CM
Victor Hugo Silva Braga,Moreirense FC,63,GK
Mahmoud Al Mawas,Al Faisaly,63,RM
Sinan Bakış,Kayserispor,63,ST
Matthew Briggs,Colchester United,63,LB
Mickaël Facchinetti,FC St. Gallen,63,"LB, LM"
Jordan Bowery,Rotherham United,63,ST
Daniel Powell,Milton Keynes Dons,63,"LM, RM"
Marcel Ziegl,SV Ried,63,"CDM, CM"
Jack Payne,Leyton Orient,63,"CM, CDM"
Evgeniy Gapon,Mordovia Saransk,63,"LB, CB"
Marco Aratore,FC St. Gallen,63,"LM, RM"
Aaron Wildig,Morecambe,63,"CM, RM"
Aleksey Kontsedalov,Krylya Sovetov Samara,63,CB
Conor McLaughlin,Fleetwood Town,63,RB
Mathieu Gorgelin,Olympique Lyonnais,63,GK
Magnus Stamnestrø,Rosenborg BK,63,"CM, CAM"
Philipp Prosenik,SK Rapid Wien,63,ST
이재명 李在明,Jeonbuk Hyundai Motors,63,"LB, CB, LM"
Dale Jennings,Milton Keynes Dons,63,LM
Ali Crawford,Hamilton Academical FC,63,"CM, LM, CAM"
Cian Bolger,Southend United,63,CB
Deniss Rakels,Cracovia,63,"ST, CF, RM"
Jake Carroll,Hartlepool United,63,"LB, LM"
Tobias Kainz,SV Grödig,63,"RB, CDM, CM"
Simon Kroon,Malmö FF,63,RM
Korbinian Vollmann,TSV 1860 München,63,"CAM, RW, CM, LW"
Lionel Zouma,FC Sochaux-Montbéliard,63,CB
Patrick De Oliveira Vieira,Clube Sport Marítimo,63,RB
Federico Oscar Andrada,Atlético de Rafaela,63,ST
Saleh Saad Al Qumayzi,Al Shabab,63,RB
Pablo Valcarce Vidal,CD Numancia,63,"LM, CM, CAM"
James Donachie,Brisbane Roar,63,"CB, RB"
Stefan Wannenwetsch,FC Ingolstadt 04,63,"CDM, CM"
Scott Galloway,Melbourne Victory,63,"RB, LB"
Guðmundur Þórarinsson,FC Nordsjælland,63,"CDM, CAM, LM, CM"
Jonathan Rebolledo,Deportes Iquique,63,"RM, LB, LM"
Leandro Navarro,Argentinos Juniors,63,"RM, CM"
Sebastián Moyano,Godoy Cruz,63,GK
Agustín Cousillas,Málaga CF,63,GK
Armando Vajushi,Livorno,63,RM
Sergio Cidoncha Fernández,Albacete BP,63,"CAM, RM, CM, LW"
Alessandro Martinelli,Brescia,63,CM
Sebastián Coris Cardeñosa,Girona FC,63,"LWB, LB, LM"
Steven Neumann,New England Revolution,63,CAM
Abdulaziz Ali Al Bishi,Al Shabab,63,LM
Jonathan Segura,Patriotas Boyacá FC,63,CB
George Fochive,Portland Timbers,63,CDM
Fabián Alexis Viáfara Alarcón,Rionegro Águilas,63,RB
Samuel Delgado Serna,Albacete BP,63,"RM, LM, LW, RB"
Amadou Dia,Sporting Kansas City,63,"RB, LB"
Karol Danielak,Pogoń Szczecin,63,"LM, RM, LB"
Florian Sotoca,Montpellier HSC,63,"RW, LW, ST"
Maxim Batov,Rubin Kazan,63,"LM, RM, CM"
John McCarthy,Philadelphia Union,63,GK
Albert Sharipov,Rubin Kazan,63,"CM, CDM, CAM"
Tom Overtoom,Excelsior,63,"CM, CDM"
Krystian Pearce,Mansfield Town,63,"CB, RB"
Liborio Vicente Sánchez Ledezma,Deportivo Toluca,63,GK
Christian Landu Landu,Tromsø IL,63,"CM, CB, CDM, RB"
Anton Sosnin,Dinamo Moscow,63,"LB, CAM, CDM, CM"
Mark Birighitti,Newcastle Jets,63,GK
Luke O'Neill,Southend United,63,RB
Fahad Mohammed Hamad Al Yamani,Al Ahli,63,"CDM, RM, LM"
Marc Mateu Sanjuán,CD Numancia,63,"CM, CAM, CDM"
Jonas-Henrique Pessalli,Angers SCO,63,"RM, LM"
Ashley Eastham,Rochdale,63,CB
David Amoo,Partick Thistle FC,63,RM
Luke Wilkinson,Luton Town,63,CB
Adam Straith,Canada,63,"CB, CDM, RB"
Dean Parrett,Stevenage,63,"CM, CAM"
김용욱 金永旭,Jeonnam Dragons,63,"LM, CM, CDM, CAM"
Gavin Massey,Colchester United,63,"RM, LM"
Milan Lalkovič,Walsall,63,"LM, RM, ST"
Antonio Cinelli,Vicenza,63,CM
Ronaldo Pompeu Da Silva,Empoli,63,"CM, CAM, RM"
