Name,club,overall,player_positions
Thomas Schrammel,SK Sturm Graz,67,"LB, LM"
Sebastian Mielitz,SønderjyskE,67,GK
Romário Pereira Sipião,Kalmar FF,67,CM
Florin Berenguer,Melbourne City FC,67,"LM, CM"
Pape  N'Diaye Souaré,ESTAC Troyes,67,LB
José Egas dos Santos Branco,Vitória de Setúbal,67,"RW, ST"
Tyler Deric,Houston Dynamo,67,GK
Christian Groß,SV Werder Bremen,67,"CB, CDM"
Bruno André Freitas Monteiro,CD Tondela,67,"CM, CDM"
Billy Kee,Accrington Stanley,67,ST
Aristidis Soiledis,FCSB (Steaua),67,LB
Max Grün,Borussia Mönchengladbach,67,GK
Airam López Cabrera,Extremadura UD,67,ST
Dorian Lévêque,Le Mans FC,67,LB
Alper Uludağ,Atiker Konyaspor,67,"LB, CB"
Simon Moore,Sheffield United,67,GK
Jonathan Tinhan,Grenoble Foot 38,67,"ST, RW"
Romain Grange,La Berrichonne de Châteauroux,67,"RW, RM"
Kaan Kanak,Alanyaspor,67,"LB, LM, RM"
Sam Winnall,Sheffield Wednesday,67,ST
Aymen Mathlouthi,Al Adalah,67,GK
Hans Martínez,CD Universidad de Concepción,67,CB
Boniek García,Houston Dynamo,67,"CM, CDM"
Alessandro Bassoli,Pordenone,67,"LB, CB"
Lars Vilsvik,Strømsgodset IF,67,RB
Yasser Abdullah Al Mosailem,Al Ahli,67,GK
Adam Straith,FC Hansa Rostock,67,"CB, CDM, RB"
Eunan O'Kane,Leeds United,67,"CDM, CM"
Jonathan Leonardo Lacerda Araújo,FC Juárez,67,CB
Simon Makienok Christoffersen,FC Utrecht,67,ST
Mark van der Maarel,FC Utrecht,67,"LB, CB, RB"
Leandro Lucas Marín,Patronato,67,"RB, RM, CB"
André Calisir,IFK Göteborg,67,CB
Ivan Franjić,Perth Glory,67,RWB
Liam Palmer,Sheffield Wednesday,67,"RB, LB"
Saliou Ciss,Angers SCO,67,"LB, LM"
Riccardo Bocalon,Venezia FC,67,ST
Michiel Jonckheere,KV Oostende,67,"CM, CAM, LM"
Eder Nicolás Borelli Cap,FC Juárez,67,LB
Ricky Holmes,Sheffield United,67,"LM, RM, CAM"
Ciprian Ioan Deac,CFR Cluj,67,"RW, CM"
Jesper Alkærsig Lauridsen,Esbjerg fB,67,LB
Łukasz Gikiewicz,FCSB (Steaua),67,ST
Mitchell te Vrede,Al Fateh,67,ST
Maciej Makuszewski,Lech Poznań,67,RM
Vitus Eicher,1. FC Heidenheim 1846,67,GK
남준재 南君宰,Jeju United FC,67,"RM, LW, LM"
Richard Smallwood,Blackburn Rovers,67,"CDM, CM"
Josh Morris,Fleetwood Town,67,"LM, CM"
Ali Crawford,Doncaster Rovers,67,CM
Sven Schipplock,DSC Arminia Bielefeld,67,ST
Nicolao Dumitru,Gaz Metan Mediaş,67,"LM, ST"
Nicklas Helenius,Aarhus GF,67,ST
Alessandro Iacobucci,Frosinone,67,GK
José Antonio Pardo Lucas,Extremadura UD,67,CB
Salvatore D'Elia,Ascoli,67,"LB, LM"
Jeff Attinella,Portland Timbers,67,GK
Luis Carlos Arias Cardona,Unión Magdalena,67,"LM, LB"
Michael Boxall,Minnesota United FC,67,"CB, RB"
Héctor Jiménez,Columbus Crew SC,67,"LB, RB, LM"
Hernán Daniel Santana Trujillo,Real Sporting de Gijón,67,"CM, CDM"
Cornel Râpă,Cracovia,67,RB
박진포 朴珍铺,Jeju United FC,67,"RM, LM"
신세계 申西桂,Suwon Samsung Bluewings,67,"RB, CDM"
Alberto Noguera Ripoll,CD Numancia,67,"RM, CM"
Héctor Hernández Ortega,CD Numancia,67,LB
Benjamin Halloran,Adelaide United,67,"RM, CAM, ST"
Adnane Tighadouini,Málaga CF,67,"LM, LW, ST"
Mathias Fetsch,Hallescher FC,67,ST
Alhassane Bangoura,Vancouver Whitecaps FC,67,"RM, LM"
Jiří Skalák,Millwall,67,"LM, RM"
Gerard Badía Cortés,Piast Gliwice,67,RM
Adriano Montalto,US Cremonese,67,ST
Francesc Xavier Molina Arias,KAS Eupen,67,"RB, CB"
Galder Cerrajería López,CD Mirandés,67,"CAM, CM"
Stanley Elbers,PEC Zwolle,67,"RW, LW"
Youssef Toutouh,Aarhus GF,67,LM
Wilson Kamavuaka,SV Darmstadt 98,67,"CDM, CB"
Martin Pušić,SV Mattersburg,67,ST
Sergio Blázquez Sánchez,Elche CF,67,RB
Evan Bush,Montreal Impact,67,GK
Luis Silva,Seattle Sounders FC,67,"ST, CAM"
Nick DeLeon,Toronto FC,67,"RM, LM, RB"
Stefan Thesker,Holstein Kiel,67,CB
Mart Lieder,SønderjyskE,67,ST
Mohammed Saeid,IK Sirius,67,"CM, CDM, CAM"
최성근 崔圣根,Suwon Samsung Bluewings,67,"CM, CDM"
Frédéric Brillant,DC United,67,CB
Hattan Bahebri,Al Hilal,67,"LM, RM"
Samuel Rosa Gonçalves,Jeonbuk Hyundai Motors,67,ST
Rasmus Thelander,Vitesse,67,CB
Abdullah Al Mayoof,Al Hilal,67,GK
Mansour Al Harbi,Al Ittihad,67,LB
Mohammed Jahfali,Al Hilal,67,CB
Muhannad Asiri,Al Ahli,67,ST
Pape Paye,FC Sochaux-Montbéliard,67,"RB, LB, RWB"
Mauro Dos Santos,CD Tenerife,67,CB
Luis Felipe Gallegos,Club Necaxa,67,"CM, LM"
Cassiano Dias Moreira,Boavista FC,67,ST
Manfred Starke,1. FC Kaiserslautern,67,"ST, CAM, LM"
Dimitrij Nazarov,FC Erzgebirge Aue,67,ST
Maximilian Welzmüller,Bayern München II,67,"CDM, CM"
Maximilian Thiel,1. FC Heidenheim 1846,67,"LM, RM"
Stefan Lex,TSV 1860 München,67,"RM, LM, ST"
Aleksandar Jovanović,Jeju United FC,67,CB
Jonathan Ring,Djurgårdens IF,67,"RW, LW"
Diego Vallejos,Curicó Unido,67,"ST, RW"
Welinton Júnior Ferreira dos Santos,CD Aves,67,"ST, RM"
Víctor Hugo Giraldo López,Deportivo Pasto,67,RB
Eduardo Ignacio Farías Diaz,CD Cobresal,67,"CDM, CM"
Gilberto García Olarte,Rionegro Águilas,67,"RB, RWB"
César Augusto Arias Moros,Alianza Petrolera,67,ST
Francisco Javier Rodríguez Ibarra,Rionegro Águilas,67,CDM
Luis Carlos Ruiz Morales,Junior FC,67,ST
Albert Alejandro Acevedo Vergara,CD O'Higgins,67,CB
Jorge Andrés Aguirre Restrepo,Atlético Bucaramanga,67,"CAM, RM"
Augusto Barrios,Universidad de Chile,67,"RB, RM, CB"
Sebastián Óscar Jaime,Curicó Unido,67,"ST, RW, LW"
Jorge Matías Donoso Garate,Deportes Iquique,67,ST
Fernando Godoy,Club Atlético Talleres,67,"CM, CDM"
Germán Voboril,CD Universidad de Concepción,67,LB
Cristian Díaz,Central Córdoba,67,"RB, LB"
Rodrigo Naranjo,Deportes Iquique,67,GK
Mauricio Zenteno,Deportes Iquique,67,CB
Alexandru Vlad,FC Voluntari,67,LB
Diego Díaz,Curicó Unido,67,"CB, RB"
Andrés Imperiale,Deportes Iquique,67,CB
Héctor Berríos,Deportes Iquique,67,"RB, RM"
Karim Azamoum,Albacete BP,67,"CM, CDM"
Fabio Kaufmann,FC Würzburger Kickers,67,"RM, RWB, RB"
Joni Kauko,Esbjerg fB,67,CM
Mateo Sušić,CFR Cluj,67,RB
Roberto Rodriguez,KFC Uerdingen 05,67,"LM, LW, CAM"
Adam Sušac,VfL Osnabrück,67,CB
Diego Bejarano Ibañez,Bolivia,67,"RB, RWB, CDM"
Sandro César Cordovil de Lima,Gil Vicente FC,67,ST
Azzeddine Doukha,Al Raed,67,GK
Juan Pablo Gómez Vidal,Unión Española,67,RB
Fakhereedine Ben Youssef,Ettifaq FC,67,"ST, RM, LM"
Avtandil Ebralidze,FC Voluntari,67,LW
Micheal Azira,Chicago Fire,67,"CDM, CM"
Waylon Francis,Columbus Crew SC,67,"LB, LWB"
Carlos Andrés Ramírez Aguirre,Rionegro Águilas,67,CB
Armando Junior Vargas Morales,La Equidad,67,"CAM, LM, RM"
Sivert Heltne Nilsen,IF Elfsborg,67,"CDM, CM"
Daniel Lovitz,Montreal Impact,67,"LB, LWB"
朴成,Beijing Sinobo Guoan FC,67,CM
木热合买提江·莫扎帕,Tianjin TEDA FC,67,"CM, CDM, LM"
金敬道,Shandong Luneng TaiShan FC,67,"RM, LM"
Kasper Fisker Jensen,Brøndby IF,67,"CM, RW"
Tarek Hamed,Egypt,67,"CDM, CM"
柏佳俊,Shanghai Greenland Shenhua FC,67,LB
Jérôme Hergault,FC Lorient,67,RB
İlhan Depe,Kasimpaşa SK,67,"RM, LM, CAM"
Greg Stewart,Rangers FC,67,"ST, RM"
Oscar Fernando Salinas Aguilar,Deportes Iquique,67,"LW, ST, RW"
José Huentelaf,CD Universidad de Concepción,67,"RW, LW"
Christophe Psyché,Kristiansund BK,67,CB
Stefan Aškovski,FC Botoşani,67,LM
Germán Andrés Gutiérrez Henao,Junior FC,67,LB
Mario Šitum,Dinamo Zagreb,67,"LM, RM, RB"
吕文君,Shanghai SIPG FC,67,"ST, RW, LW"
Vlad Achim,FC Viitorul,67,"CM, CDM"
Saša Živec,Zagłębie Lubin,67,"LM, CAM"
Elliot Käck,Djurgårdens IF,67,LB
Gabriel Ávalos,Patronato,67,"ST, RM"
Rodrigo Javier Noya García,Club Necaxa,67,CB
Matías Andrés Escudero,Patronato,67,CB
David Alejandro Gómez Rojas,Once Caldas,67,"RB, LB, LM"
오승훈 吴舜洪,Jeju United FC,67,GK
Daniel Cardoso,Kaizer Chiefs,67,"CB, LB, RB"
Mickaël Alphonse,Dijon FCO,67,RB
Sakıb Aytaç,Kayserispor,67,"LB, LM"
Amigo Luvuyo Memela,Orlando Pirates,67,"LW, LM, CAM"
Antonio Campillo Medina,CD Lugo,67,"CAM, LM"
David Mateos Rocha,Extremadura UD,67,"CM, CDM"
Andrea Nalini,Crotone,67,"LW, LM, ST"
Mamadou Bagayoko,Côte d'Ivoire,67,"RB, RWB"
Tommaso D'Orazio,Cosenza,67,"LM, LB, LWB"
Felipe Melvin Azevedo Lima,Bahia,67,GK
Mateus Bernardo Tangil Melo,CSA - AL,67,GK
Filipe Vicente Traeira Lopes,Goiás,67,GK
Daniel Clayton Branco Julião,Santos,67,RB
Chris Antônio Farminhão Dias,Grêmio,67,"CB, RB"
Welson Emílio Leima Garcia,Botafogo,67,"CDM, CM, CAM"
Renan Lorenzo Tojeiras Sampaio,Avaí FC,67,"CDM, CM, CAM"
Nuno Caio Cedrim Feitosa,Goiás,67,"CAM, RM"
Estevão Danilo Rios Chiamulera,Fluminense,67,CAM
Gustavo Patrick Pastor Pombo,Internacional,67,"ST, RM"
Miguel Zabaco Tomé,SD Ponferradina,67,CB
Rafael Simão de Aseiro Vieira,Avaí FC,67,GK
Kaio Jesus Aldair Porto,Fortaleza,67,"RB, RM"
Breno Vicente Laranjeiro Rosan,Ceará Sporting Club,67,"CAM, ST"
Melvin Luan Regalo Sousa,Atlético Paranaense,67,"CAM, LM, CM"
Wilson Allan Rosan Dourado,Fortaleza,67,"CAM, LM"
Feiver Mercado,Deportivo Cali,67,ST
Jhonier Viveros Díaz,América de Cali,67,"LM, RM, CAM"
Florin Bejan,Dinamo Bucureşti,67,CB
宇賀神 友弥,Urawa Red Diamonds,67,"LM, LB, RM"
青木 拓矢,Urawa Red Diamonds,67,"CM, CDM"
髙木 俊幸,Cerezo Osaka,67,"LM, CF, ST"
三田 啓貴,FC Tokyo,67,"CM, CDM"
Ramon Lopes de Freitas,Vegalta Sendai,67,"ST, LM"
林 卓人,Sanfrecce Hiroshima,67,GK
滕春 广輝,Gamba Osaka,67,"LB, LWB, LM"
大森 晃太郎,FC Tokyo,67,"LM, RM, CM"
長泽 骏,Vegalta Sendai,67,ST
吉田 豐,Nagoya Grampus,67,"LB, RB, LM"
丸山 祐市,Nagoya Grampus,67,CB
西 大伍,Vissel Kobe,67,"RB, RWB, RM"
中村 充孝,Kashima Antlers,67,"RM, LM"
藤田 直之,Cerezo Osaka,67,"CM, CDM, CAM"
武富 孝介,Urawa Red Diamonds,67,"CF, ST, LM"
Asavela Mbekile,Orlando Pirates,67,"RB, CDM, CM"
Fernando Saucedo,Bolivia,67,"CM, CDM"
Ricardo Miguel Martins Alves,CD Tondela,67,CB
Tomás Nicolas Nuninho Alfaro,Santos,67,CDM
Welliton Edson Helmes Junqueira,Internacional,67,CAM
Jesper Christjansen,Lyngby BK,67,"CM, CDM"
Giuseppe Mastinu,Spezia,67,"CAM, RW"
Fred Kauê Soidares Lima,Fortaleza,67,"LB, CB"
Frederico Luis Rendel Barreto,Cruzeiro,67,CAM
Alex Charles Doneiro Gomes,Atlético Mineiro,67,"CAM, ST"
Claudio Ever Silbeiro Martins,Atlético Paranaense,67,ST
Venanzio Luis Meirás Correia,Chapecoense,67,"ST, CAM"
Paulo Vinícius Souza dos Santos,Hungary,67,CB
Johnatan Opoku,VVV-Venlo,67,"RW, CAM, LW"
Marc Heider,VfL Osnabrück,67,"ST, RM, LM"
Patrick Herrmann,SV Darmstadt 98,67,RB
Charles Carolus Andriamahitsinoro,Al Adalah,67,"ST, RM, LM"
Oleksiy Dytyatev,Cracovia,67,CB
Torgil Gjertsen,Kristiansund BK,67,"LW, LM"
Opa Sangante,La Berrichonne de Châteauroux,67,"CDM, CM, CB"
Jonathan Alexis Sandoval Rojas,Argentinos Juniors,67,RB
Saša Jovanović,Al Fateh,67,"RM, LM, ST"
Ricardo Darío Blanco,CD Antofagasta,67,CAM
Xola Mlambo,Orlando Pirates,67,"CM, CAM"
Federico Hernán Pereyra,CD Huachipato,67,CB
Alon Turgeman,FK Austria Wien,67,ST
Kevin Behrens,SV Sandhausen,67,"ST, RM"
José Antonio Romera Navarro,UD Almería,67,RB
Paulo Vítor Fagundes dos Anjos,Rio Ave FC,67,GK
Paulo Roberto Gonzaga,Matsumoto Yamaga,67,"CDM, CM"
Mohammed Abdulrahman,Al Ain FC,67,"CAM, CM"
Juan Pablo Segovia,América de Cali,67,CB
Gabriel Costa,Colo-Colo,67,"RW, RM"
Tiyani Mabunda,South Africa,67,"CM, CDM"
Andrew Russell,Hebei China Fortune FC,67,CB
Ionuț Larie,Gaz Metan Mediaş,67,CB
Gabriel Vașvari,Sepsi OSK,67,"CM, CAM"
Romário Santos Pires,FC Hermannstadt,67,"CM, CDM"
Thibault Jaques,FC Chambly Oise,67,CB
Rahmani Chamseddine,Damac FC,67,GK
Rubén Zamponi,Arsenal de Sarandí,67,CB
Ezequiel Cérica,Arsenal de Sarandí,67,ST
Mathías Guerreyro,Ecuador,67,"RM, RW"
Jorge Breitez,Ecuador,67,LB
Aliou Cissé,Al Adalah,67,"CDM, RB, LB"
鈴木 孝司,Cerezo Osaka,67,ST
James Sands,New York City FC,66,"CDM, CB"
Jérémy Doku,RSC Anderlecht,66,RW
Rabbi Matondo,FC Schalke 04,66,"RM, LM"
Yacine Adli,FC Girondins de Bordeaux,66,"CM, CAM"
Antonio Marin,Dinamo Zagreb,66,"LW, RW, CAM"
Alessandro Plizzari,Livorno,66,GK
Oumar Solet,Olympique Lyonnais,66,CB
Sepp van den Berg,Liverpool,66,CB
Dennis Jastrzembski,Hertha BSC,66,"LM, CAM"
Giorgi Tsitaishvili,Dynamo Kyiv,66,"RM, LM"
Nicolò Armini,Lazio,66,CB
Tiago Emanuel Embaló Djaló,LOSC Lille,66,CB
Rafik Guitane,Stade Rennais FC,66,CAM
Pedro Lomba Neto,Wolverhampton Wanderers,66,"CF, RW, ST"
Jesus Ferreira,FC Dallas,66,"ST, RW"
Eric García Martret,Manchester City,66,CB
Igor Diveev,PFC CSKA Moscow,66,CB
Lassina Traoré,Ajax,66,ST
Tomás Sandoval,Club Atlético Colón,66,ST
Facundo Medina,Club Atlético Talleres,66,"LB, CB"
Moussa Sylla,AS Monaco,66,ST
Miguel De la Fuente Escudero,Real Valladolid CF,66,ST
Sergio López Galache,Real Madrid,66,RB
Adolfo Julián Gaich,San Lorenzo de Almagro,66,ST
José Gomes,Portimonense SC,66,ST
Dereck Kutesa,FC St. Gallen,66,"LW, RW"
Mamadou Coulibaly,Udinese,66,CM
정우영 Woo Yeong Jeong,SC Freiburg,66,"RM, LM"
Christian Capone,Perugia,66,LW
Claudio Gomes,Manchester City,66,"CDM, CM"
Roberto González Bayón,Real Betis,66,"RW, LW, ST"
Manuel Luís Da Silva Cafumana,Os Belenenses,66,"CM, CDM"
Bright Enobakhare,Wigan Athletic,66,"CAM, RM"
Jose Luís García Vayá,CD Tondela,66,"CM, CDM"
Marcus Browne,Middlesbrough,66,"LW, RW, LM"
Josh Maja,FC Girondins de Bordeaux,66,ST
Jake Hastie,Rangers FC,66,"RW, LW"
Mehdi Pascal Marcel Léris,Sampdoria,66,"CM, ST"
Lutsharel Geertruida,Feyenoord,66,"CB, CDM, RB"
Thomas Buitink,Vitesse,66,ST
Illan Meslier,Leeds United,66,GK
Mohamed Ali Camara,BSC Young Boys,66,CB
Dávid Hancko,Sparta Praha,66,LB
Danilo Acosta,Orlando City SC,66,"LB, RB, LWB"
Milan Dimun,Cracovia,66,"CDM, CM"
Adrien Bongiovanni,KSV Cercle Brugge,66,"CAM, CM"
Radosław Majecki,Legia Warszawa,66,GK
Felix Götze,FC Augsburg,66,"CB, CDM"
Marcus Tavernier,Middlesbrough,66,"LW, RW, LM"
Djordje Mihailovic,Chicago Fire,66,"CAM, CM, CDM"
Rocky Bushiri,Blackpool,66,CB
Gaëtan Poussin,FC Girondins de Bordeaux,66,GK
Pedro António Pereira Gonçalves,Famalicão,66,"CAM, CM"
Jeronimo Cacciabue,Newell's Old Boys,66,"CDM, CM"
Jurgen Ekkelenkamp,Ajax,66,"CM, CDM"
Wouter Burger,Feyenoord,66,CM
Rok Vodišek,Genoa,66,GK
Javier Fernández Hernández,Real Oviedo,66,CB
Cristo González Pérez,SD Huesca,66,"ST, LM, CAM"
Josh Dasilva,Brentford,66,"CM, CDM"
김대원 金大元,Daegu FC,66,"LW, ST"
Charles Pickel,Grenoble Foot 38,66,"CDM, CM"
Omar Richards,Reading,66,LB
Nick Venema,FC Utrecht,66,ST
Nicolás Guerra,Universidad de Chile,66,ST
Ivan Lapshov,Lokomotiv Moscow,66,CB
Lennart Czyborra,Heracles Almelo,66,LB
Ignacio Antonio Saavedra Pino,Universidad Católica,66,CM
Víctor García Raja,Real Valladolid CF,66,"RM, ST"
Salvador Ferrer Canals,Spezia,66,"RB, CB"
Richard Birkheun Rodrigues,CD Tondela,66,ST
Adrián Portero Carrasco,Rayo Vallecano,66,"LW, ST, RW"
Ryan Ledson,Preston North End,66,"CDM, CM"
José Luis Zalazar Martinez,Real Valladolid CF,66,"CAM, RM, ST"
Wes Harding,Birmingham City,66,"RWB, RB, CB"
Osvaldo Rodríguez del Portal,Club León,66,LB
Franco Troyansky,Unión de Santa Fe,66,ST
Cedric Itten,FC St. Gallen,66,ST
Agyemang Diawusie,FC Ingolstadt 04,66,"RM, LM"
Carlos Cuesta,KRC Genk,66,CB
Renato Tarifeño,CD Palestino,66,ST
Lewis Travis,Blackburn Rovers,66,"CDM, CM, RB"
Víctor Álvarez Rozada,Real Oviedo,66,RM
Giovanni Crociata,Crotone,66,"CAM, CF"
Demetri Mitchell,Manchester United,66,LB
Mitchel Bakker,Paris Saint-Germain,66,LB
José de Jesús Godínez,Club León,66,ST
Jonathan Amon,FC Nordsjælland,66,LW
Cristian Núñez,Vélez Sarsfield,66,"CDM, CM"
Alejo Antilef,Arsenal de Sarandí,66,"CAM, CM, LM"
Valentin Costache,CFR Cluj,66,"RW, LW"
Pedro Henrique Rocha Pelágio,Clube Sport Marítimo,66,"CM, CAM"
Younn Zahary,Stade Malherbe Caen,66,"CB, RB"
Khalid Hachadi,Vitória de Setúbal,66,ST
Luis Díaz,Columbus Crew SC,66,"RM, LM"
Douglas Aurélio,Os Belenenses,66,"LW, RW"
Yago Gandoy Martínez,Deportivo de La Coruña,66,"CDM, CM"
Zymer Bytyqi,Viking FK,66,"RW, LW"
Ulrik Yttergård Jenssen,FC Nordsjælland,66,"CB, LB"
Guido Nahuel Vadalá,Deportes Tolima,66,"CAM, RW, LW"
Tyler Walker,Lincoln City,66,ST
Rodney Kongolo,SC Heerenveen,66,"CDM, CM"
Valdomiro Tualungo Paulo Lameiras,CD Aves,66,"CDM, CM"
Carlos Lobos,Universidad Católica,66,"CM, CDM"
Bright Osayi-Samuel,Queens Park Rangers,66,"LM, RM"
Leonardo Escorcia,Jaguares de Córdoba,66,CB
Giuseppe Panico,Cittadella,66,"ST, CF"
Robin Tim Becker,Eintracht Braunschweig,66,"CB, RB"
Alessio Da Cruz,Ascoli,66,"LW, ST"
Paolo Ghiglione,Genoa,66,"RM, RB"
Morgan Poaty,En Avant de Guingamp,66,"LB, LWB"
João Paulo Santos da Costa,CD Mirandés,66,GK
Yhorman David Hurtado Torres,Alianza Petrolera,66,RB
Nahuel Molina,Rosario Central,66,"RB, RWB"
Simón Ramírez,Os Belenenses,66,RB
Stéphane Diarra,Le Mans FC,66,RM
Alimami Gory,Le Havre AC,66,"LM, ST"
Kangni Frederic Ananou,FC Ingolstadt 04,66,"RB, CB"
Houboulang Mendes,FC Lorient,66,RB
Daniel Batty,Hull City,66,"CDM, CM"
Jacob Brown,Barnsley,66,RM
Roland Niczuly,Sepsi OSK,66,GK
Carlos Alonso Vargas Tenorio,Club América,66,"LB, CB"
Maximilian Wolfram,FC Ingolstadt 04,66,"RM, LM, CF"
Zian Flemming,PEC Zwolle,66,"CAM, ST"
Teenage Hadebe,Yeni Malatyaspor,66,"CB, LB"
Maximilian Thalhammer,FC Ingolstadt 04,66,"CDM, CM"
Josh Earl,Bolton Wanderers,66,"LB, LWB"
Frank Onyeka,FC Midtjylland,66,"RW, CM"
Felipe Andrés Barrientos Mena,CD Huachipato,66,RM
Indy Boonen,KV Oostende,66,"LW, ST, CAM"
Diego Hernández Barriuso,Albacete BP,66,"CDM, CM"
Ulises Cardona,Club Atlas,66,LM
Facundo Nadalín,Newell's Old Boys,66,RB
Abdou Harroui,Sparta Rotterdam,66,"CM, RM"
Jesús Medina,New York City FC,66,"RW, CAM"
Marko Mihojević,FC Erzgebirge Aue,66,"CB, CDM"
Edwuin Steven Cetré Angulo,Junior FC,66,"RW, RM, LM"
Merveille Ndockyt,Getafe CF,66,"CAM, LM, RM"
Emanuel Iñíguez,Club Atlético Aldosivi,66,RB
Daniel Cerântula Fuzato,Roma,66,GK
大迫 圭介,Sanfrecce Hiroshima,66,GK
Alexander Hartmann Bah,SønderjyskE,66,"RM, ST, RB"
Álvaro Fidalgo Fernández,Real Madrid,66,"CAM, CM, LM"
Diogo dos Santos Cabral,Os Belenenses,66,RB
Alex Vigo,Club Atlético Colón,66,RB
Edmond Tapsoba,Vitória Guimarães,66,CB
Valentin Mihăilă,Universitatea Craiova,66,"LW, CAM"
Sebastián Galani,Coquimbo Unido,66,CM
Luca Kilian,SC Paderborn 07,66,CB
Mason Bennett,Derby County,66,"RM, LM, ST"
Daniel De Silva,Central Coast Mariners,66,CAM
Fernando Cornejo,Coquimbo Unido,66,CM
Brendan Chardonnet,Stade Brestois 29,66,CB
Joao Rodríguez,Central Córdoba,66,"ST, CAM, LM"
Fejiri Okenabirhie,Shrewsbury,66,ST
Younes Bnou-Marzouk,FC Lugano,66,ST
Nikos Vergos,Panathinaikos FC,66,"ST, CF"
André  Campos Moreira,Os Belenenses,66,GK
William Parra,HJK Helsinki,66,CDM
José Luis Moreno,Millonarios FC,66,CB
Kane Vincent-Young,Colchester United,66,"LB, LWB, RB"
George Dobson,Sunderland,66,"CM, CDM"
Moses Odjer,US Salernitana 1919,66,CM
Federico Dimarco,Inter,66,"LB, LM"
Jorge Segura,Club Atlas,66,CB
Oliver Abildgaard,Aalborg BK,66,CM
Jens Teunckens,Royal Antwerp FC,66,GK
Philipp Ochs,TSG 1899 Hoffenheim,66,"LM, ST, LB"
Harun Alpsoy,Antalyaspor,66,"CDM, CAM, RM"
Tsiy-William Ndenge,FC Luzern,66,"CDM, CM"
Óscar Francisco García Quintela,Extremadura UD,66,"LM, ST"
Domen Črnigoj,FC Lugano,66,"LM, RM"
Jonathan Leko,Charlton Athletic,66,"RM, LM, ST"
Jérémy Livolant,FC Sochaux-Montbéliard,66,"CAM, CM, RM"
Luciano Gómez,Club Atlético Banfield,66,"RM, CM, RB"
Christian Rivera,Deportivo Cali,66,"CDM, CM, CAM"
Jesús Angulo,Club Necaxa,66,LM
Alessandro Rossi,Castellammare di Stabia,66,ST
Ché Nunnely,Willem II,66,RW
Timo Hübers,Hannover 96,66,CB
Patrick Schmidt,Barnsley,66,ST
Valentin Gheorghe,Astra Giurgiu,66,"LM, RM"
Ibán Salvador Edú,CF Fuenlabrada,66,"CAM, ST, RM"
Dante Rigo,Sparta Rotterdam,66,"CM, CDM"
José Luis Muñoz León,Málaga CF,66,CB
David Raum,SpVgg Greuther Fürth,66,"LM, LB"
Arnaud Bodart,Standard de Liège,66,GK
Quentin Maceiras,FC Sion,66,"RWB, RB"
Adrian Petre,Esbjerg fB,66,ST
Juan Carlos Gaete,CD Cobresal,66,"LW, RW"
Ousseynou Ba,Olympiacos CFP,66,CB
Eduardo Cortina García,Real Oviedo,66,"CM, CDM"
Mihailo Ristić,Montpellier HSC,66,LWB
André Martins de Sousa,Vitória de Setúbal,66,LB
Driss Khalid,Amiens SC,66,"ST, CAM"
Jefferson Intriago,FC Juárez,66,CM
Alpha Sissoko,AS Saint-Étienne,66,"RB, LB"
Ramiro Guerra,Villarreal CF,66,CDM
Víctor Moya Martínez,Wisła Kraków,66,"CM, RM"
Alexis Rodríguez,Newell's Old Boys,66,"ST, LM, RM"
Edo Kayembe,RSC Anderlecht,66,"CDM, CM"
Alejandro Enrique Fuenmayor Castillo,Houston Dynamo,66,CB
Simone Icardi,Virtus Entella,66,CDM
Samuel Mraz,Empoli,66,ST
Youba Diarra,FC Red Bull Salzburg,66,CM
Josepablo Monreal,Unión La Calera,66,ST
Luca Ravanelli,US Cremonese,66,CB
Richard Prieto,Godoy Cruz,66,LM
Andrei Ciobanu,FC Viitorul,66,"RW, LW, CAM"
Bongani Sam,Orlando Pirates,66,LB
Hamza Rafia,Juventus,66,CAM
Andrea Meroni,Pisa,66,CB
Riccardo Moreo,Cosenza,66,ST
Carlton Morris,Rotherham United,66,ST
Cameron Dawson,Sheffield Wednesday,66,GK
Erik Palmer-Brown,FK Austria Wien,66,CB
Luca Lezzerini,Venezia FC,66,GK
Sammie Szmodics,Bristol City,66,CAM
Moussa Jailani Njie,Odds BK,66,"LW, RW"
Joe Wildsmith,Sheffield Wednesday,66,GK
Jason Flores Abrigo,CD Antofagasta,66,LM
Teddy Bishop,Ipswich Town,66,CM
Josh Ginnelly,Preston North End,66,"LM, RM"
Pedro Chirivella Burgos,Liverpool,66,"CM, CDM"
George Byers,Swansea City,66,CM
Bonke Innocent,Malmö FF,66,"CDM, CM"
Sergio Gil Latorre,Extremadura UD,66,"CM, CDM, CAM"
Lewis Page,Charlton Athletic,66,"LB, LWB"
Gaspar Panadero Zamora,UD Almería,66,"LM, RM"
Stefano Gori,Pisa,66,GK
Seydou Sy,AS Monaco,66,GK
Ilias Chatzitheodoridis,Panathinaikos FC,66,"LB, LM"
Leonardo da Silva Lopes,Hull City,66,"CAM, RM"
Carlens Arcus,AJ Auxerre,66,RB
Dominik Reimann,Holstein Kiel,66,GK
Sebastián Macías Correa,Independiente Medellín,66,LB
Julian Ryerson,1. FC Union Berlin,66,"RB, CDM, RM"
Joshua Emmanuel,Ipswich Town,66,RB
Sergio Molina Beloqui,Albacete BP,66,CDM
Aiden O'Neill,Brisbane Roar,66,CM
Edson Reséndez,Monterrey,66,GK
