Name,club,overall,player_positions
Lucas Mancinelli,Club Atlético Temperley,66,"RB, RM"
César Mena,Rionegro Águilas,66,CB
Tarek Hamed,Egypt,66,CDM
Birol Parlak,Alanyaspor,66,CB
Jeffrey Fortes,Excelsior,66,"CDM, RB"
Issam Chebake,Le Havre AC,66,RB
Aniello Salzano,Crotone,66,CM
Ali Gabr,Egypt,66,CB
Michael Ordóñez,Deportivo Pasto,66,CDM
Daniel Cardoso,Kaizer Chiefs,66,"CB, LB"
Jason Berthomier,Football Bourg En Bresse Peronnas 01,66,"CM, CAM"
Mamadou Bagayoko,Sint-Truidense VV,66,RB
Halil İbrahim Sönmez,Atiker Konyaspor,66,"ST, CF"
Johan Alberto Venegas Ulloa,Montreal Impact,66,"CAM, CF, RM, LM"
Felipe Melvin Rochela Barni,Palmeiras,66,ST
滕春 广輝,Gamba Osaka,66,LB
河野 广貴,FC Tokyo,66,"RM, CM"
Francisco Lisvaldo Daniel Duarte,Clube Sport Marítimo,66,LM
Aaron Wilbraham,Bristol City,66,ST
Noel Hunt,Portsmouth,66,ST
Theo Zwarthoed,Go Ahead Eagles,66,GK
Keith Lasley,Motherwell,66,CM
James McFadden,Motherwell,66,"ST, CAM"
Eugène-Claude Ekobo N'Joh,Clermont Foot 63,66,"CDM, CB"
Jon Jönsson,IF Elfsborg,66,CB
Peter Clarke,Oldham Athletic,66,CB
Nelson Ferreira,FC Thun,66,"LM, RM, CAM"
Adam Craig Chambers,Walsall,66,"CM, CDM"
Espen Bugge Pettersen,Strømsgodset IF,66,GK
Jobi  McAnuff,Stevenage,66,"LM, RM, CM"
Lee Grant,Stoke City,66,GK
Lee Holmes,Exeter City,66,"LM, RM"
Marc Richards,Northampton Town,66,ST
Dickson Paul Etuhu,AIK,66,"CM, CDM"
Kenneth Høie,Djurgårdens IF,66,GK
Łukasz Załuska,Wisła Kraków,66,GK
Chaouki Ben Saada,ESTAC Troyes,66,"CAM, CM"
François Pantxi Sirieix,Toulouse Football Club,66,"CM, CDM"
Ian Henderson,Rochdale,66,"ST, LM"
Patrik Christoffer Källqvist,BK Häcken,66,GK
Tristan Lahaye,Chamois Niortais Football Club,66,"RB, LB"
Ergün Teber,Kardemir Karabükspor,66,LB
Izale McLeod,Yeovil Town,66,ST
Jacques Faty,Central Coast Mariners,66,CB
Dean Peter Bowditch,Milton Keynes Dons,66,"CAM, RM, LM"
Eric Marester,RC Strasbourg Alsace,66,RB
Tom Muyters,Excelsior,66,GK
김용대 金大勇,Ulsan Hyundai FC,66,GK
Brian Carroll,Philadelphia Union,66,"CDM, CM"
Brian Wilson,Oldham Athletic,66,RB
Roman Kienast,SK Sturm Graz,66,ST
Jack Jewsbury,Portland Timbers,66,"CDM, RB"
Hérculez Gómez Hurtado,Seattle Sounders FC,66,ST
Guirane N'Daw,Racing Club de Lens,66,"CDM, CM"
Jay McEveley,Ross County FC,66,"CB, LB"
Greg Halford,Rotherham United,66,"CDM, CB, RB"
Paul Quinn,Ross County FC,66,CB
Leonardo Di Lorenzo,Club Atlético Temperley,66,"CM, CDM"
Jonathan Santana Ghere,Club Atlético Sarmiento,66,CDM
Iván Alejandro Furios,Patronato,66,CB
Mauro Damían Rosales,FC Dallas,66,"RM, CAM"
Vicente Pérez Madrid,UCAM Murcia CF,66,LM
Atiba Harris,FC Dallas,66,"RB, RM"
Adrián Ripa Cruz,CD Numancia,66,LB
José María Cases Hernández,KAS Eupen,66,"CAM, LM"
Felipe  Sanchón Huerta,Girona FC,66,"ST, CM, CAM"
Roman Gerus,Arsenal Tula,66,GK
Ivan Cherenchikov,Amkar Perm,66,"CB, RB"
Tom Daemen,Go Ahead Eagles,66,"CM, CDM"
Amir Shapourzadeh,FC Würzburger Kickers,66,"RW, CF"
James Coppinger,Doncaster Rovers,66,"RM, CM, CAM"
Philipp Netzer,SCR Altach,66,"CDM, CM, CB"
Gareth Evans,Portsmouth,66,"RM, LM"
Scott Brown,Wycombe Wanderers,66,GK
Martin Woods,Ross County FC,66,CM
Ned Grabavoy,Portland Timbers,66,CM
Stephen  Kelly,Rotherham United,66,"RB, LB"
Patrice Bernier,Montreal Impact,66,"CDM, CM"
Leon Jessen,Esbjerg fB,66,LB
Jonas Borring,FC Midtjylland,66,LM
Stephan Petersen,Aarhus GF,66,RM
Martin Ørnskov,Lyngby BK,66,"CDM, CB, CM"
Lewis Buxton,Bolton Wanderers,66,RB
Tomáš Černý,Partick Thistle FC,66,GK
Nicky Adler,FC Erzgebirge Aue,66,"LM, ST"
Richard Wood,Rotherham United,66,CB
Gennaro Sardo,Chievo Verona,66,RB
Luis Ricardo Esqueda Ornelas,Querétaro,66,"LB, LWB"
永田 充,Urawa Red Diamonds,66,CB
Adam Barrett,Southend United,66,CB
Yohann Rivière,Dijon FCO,66,ST
Claudio Lustenberger,FC Luzern,66,LB
Knut Olav Rindarøy,Molde FK,66,LB
Peter Larsson,Helsingborgs IF,66,CB
Guy Adolphe N'Gosso Massouma,Amiens SC,66,"CDM, CM, CB"
Manuel Coppola,Ternana,66,"CM, CDM"
Sergio Piña Cousillas,SD Huesca,66,GK
Alan Miguel Zamora González,Tiburones Rojos de Veracruz,66,"CM, CDM"
Luca Pagliarulo,Trapani,66,CB
Edgar Esteban Dueñas Peñaflor,Puebla FC,66,CB
Conrad Logan,Rochdale,66,GK
Radosław Cierzniak,Legia Warszawa,66,GK
Sebastián Ariel Penco,Club Atlético Aldosivi,66,ST
Sergiy Pylypchuk,Korona Kielce,66,LM
Scott Cuthbert,Luton Town,66,"CB, RB"
Neil  Kilkenny,Melbourne City FC,66,"CM, CDM"
Mauricio Ariel Caranta,Club Atlético Talleres,66,GK
Simon Cox,Southend United,66,ST
Jamie Young,Brisbane Roar,66,GK
Carlos Fernando Velázquez Castillo,CD Everton de Viña del Mar,66,GK
Leon Barnett,Bury,66,CB
Iacopo La Rocca,Adelaide United,66,"CB, CDM"
Michal Papadopulos,Zagłębie Lubin,66,ST
Stanley Junior Opoku Aborah,Notts County,66,"CDM, CM"
Chad Barrett,San Jose Earthquakes,66,"ST, RM"
Marcel de Jong,Vancouver Whitecaps FC,66,"LB, LM"
Jason Hernández,New York City FC,66,CB
Paulo Roberto Corradi Nagamura,Sporting Kansas City,66,CM
Craig Davies,Wigan Athletic,66,ST
Grzegorz Bonin,Górnik Łęczna,66,RM
Matheus Coradini Vivian,FC Sochaux-Montbéliard,66,CB
Jason Demetriou,Southend United,66,RB
Billy Clarke,Bradford City,66,ST
Federico Matías León,Club Atlético Aldosivi,66,CB
Wojciech Kędziora,Bruk-Bet Termalica Nieciecza,66,ST
Fatih Öztürk,Akhisar Belediyespor,66,GK
Zach Scott,Seattle Sounders FC,66,"CB, RB"
Nicky Adams,Carlisle United,66,"RM, LM, CAM"
Anri Khagush,Arsenal Tula,66,"RB, CB, LB"
Pedro Bispo Moreira Junior,Vissel Kobe,66,"CF, LW, ST, CAM"
Raffaele Schiavi,US Salernitana 1919,66,CB
Imad Khalili,Hammarby IF,66,"ST, LM"
Marco Antonio Jiménez González,Querétaro,66,"CDM, CM"
Eloge Ethisse Enza-Yamissi,Valenciennes FC,66,"CM, CDM"
Jasmin Fejzić,Eintracht Braunschweig,66,GK
Michael O'Connor,Notts County,66,CM
Fabián Israel Villaseñor López,Puebla FC,66,GK
Danny  Guthrie,Blackburn Rovers,66,"CM, CDM"
Joel Grant,Exeter City,66,"RM, LM, ST"
Brendan Moloney,Northampton Town,66,RB
Paul Huntington,Preston North End,66,CB
Marino Defendi,Ternana,66,CM
Andrea Mengoni,Ascoli,66,CB
Isaac Promise,Kardemir Karabükspor,66,"LM, RM"
Carlos Calvo Sobrado,Cádiz CF,66,"RM, LM, CAM"
John Owoeri,BK Häcken,66,ST
Martin Spelmann,Aarhus GF,66,CM
Tomás Patricio Charles,Deportes Iquique,66,"CB, LB"
Alfredo Juan Mayordomo,CF Reus Deportiu,66,"ST, CF, CAM"
James Meredith,Bradford City,66,LB
Lloyd James,Exeter City,66,"CM, CDM"
Tam Scobbie,St. Johnstone FC,66,"CB, LB"
Jérémy Choplin,Chamois Niortais Football Club,66,CB
Marc Burch,Colorado Rapids,66,LB
Jacob Peterson,Sporting Kansas City,66,"RW, LW, ST"
박성호 朴晟豪,Ulsan Hyundai FC,66,ST
정인환 郑仁焕,FC Seoul,66,CB
Carlos Alberto Díaz,Boyacá Chicó FC,66,CB
Marco Antonio Canchila Vásquez,Fortaleza CEIF,66,"CB, CDM"
Franck Moussa,Walsall,66,"LM, CAM"
Karim Guédé,SC Freiburg,66,"ST, RM"
Luis Antonio Martínez Jiménez,Tiburones Rojos de Veracruz,66,CM
Andrew Williams,Doncaster Rovers,66,ST
Doug Loft,Colchester United,66,CM
Dominic Oduro,Montreal Impact,66,"ST, RM"
Ümit Korkmaz,Çaykur Rizespor,66,"LM, RM"
Andreas Kristoffer Nordvik,Esbjerg fB,66,"CB, LB"
Edy Germán Brambila Rosales,Deportivo Toluca,66,CM
Yves De Winter,Roda JC Kerkrade,66,GK
Danny Green,Luton Town,66,RM
Juan Ignacio Surraco Lamé,Ternana,66,"LW, RW"
Ludovic Sylvestre,Red Star FC,66,"CM, CDM"
Robert Zwinkels,ADO Den Haag,66,GK
森本 貴幸,Kawasaki Frontale,66,"ST, LM, RM, CAM"
Giuseppe Figliomeni,Trapani,66,"CB, RB"
Flavio Lazzari,Ascoli,66,"CM, LW, CAM"
Juan Guillermo Castillo Iriart,Patriotas Boyacá FC,66,GK
Adam Mójta,Wisła Kraków,66,LB
Zoumana Bakayogo,Crewe Alexandra,66,"LB, LM"
Manuel Viniegra García,Tigres U.A.N.L.,66,"CDM, CM"
김형일 金亨镒,Jeonbuk Hyundai Motors,66,CB
박원재 朴原载,Jeonbuk Hyundai Motors,66,LB
Iriome González González,CD Lugo,66,RM
Adrian Leijer,Suwon FC,66,CB
Corey Ashe,Columbus Crew SC,66,LB
Leigh Broxham,Melbourne Victory,66,"CB, CDM, RB"
André Hainault,Canada,66,"CB, RB, LB"
Nigel Boogaard,Newcastle Jets,66,CB
Danny Vukovic,Sydney FC,66,GK
杨旭,China PR,66,ST
Thorsten Kirschbaum,1. FC Nürnberg,66,GK
Manuel Hornig,DSC Arminia Bielefeld,66,CB
Joe Jacobson,Wycombe Wanderers,66,LB
Alexander Stolz,TSG 1899 Hoffenheim,66,GK
Dominique Sossorobla Malonga,FC Pro Vercelli 1892,66,ST
Daniel Toth,FC Admira Wacker Mödling,66,"CDM, CM"
Alfonso Blanco Antúnez,Pachuca,66,GK
Avdija Vršajevič,Osmanlıspor,66,"RB, LB"
Ande Dona N'Doh,Chamois Niortais Football Club,66,"ST, RW"
Joachim Thomassen,Sarpsborg 08 FF,66,"LB, LM"
Josué Daniel Ayala,Atlético Tucumán,66,GK
Dorian Dervite,Bolton Wanderers,66,CB
Nathan Delfouneso,Swindon Town,66,ST
Mattia Mustacchio,FC Pro Vercelli 1892,66,"RM, RW, LW"
Andraž Kirm,Slovenia,66,"LW, CAM, LM, LB"
Matt Green,Mansfield Town,66,ST
Corry Evans,Blackburn Rovers,66,"CM, CDM"
Walid Atta,Östersunds FK,66,CB
Beg Ferati,FC Sion,66,CB
Ruymán Jesús Hernández Perera,CD Mirandés,66,"CB, LB"
Daniel Arreola Argüello,Club Atlas,66,LB
Patrick Nyarko,DC United,66,"RM, LM"
Abdul Khaled Akiola Adénon,Amiens SC,66,"CB, CDM"
Steven Lenhart,San Jose Earthquakes,66,ST
José Aurelio Carvallo Alonso,Peru,66,GK
Nikola Gulan,Royal Excel Mouscron,66,LB
Nemanja Tubić,FK Haugesund,66,CB
Luca Di Matteo,Latina,66,"LB, LM"
Pāvels Šteinbors,Arka Gdynia,66,GK
Érick Alan Pimentel Benavides,Club América,66,CB
조동건 赵东建,Suwon Samsung Bluewings,66,ST
Igor Gorbatenko,Arsenal Tula,66,"LM, CAM, RM"
Alberto Pomini,Sassuolo,66,GK
Anthony Lippini,AC Ajaccio,66,"RB, LB, CB"
Thomas Gamiette,Football Bourg En Bresse Peronnas 01,66,"CDM, CM"
Edouard Butin,Valenciennes FC,66,ST
Antonio Zito,US Salernitana 1919,66,CM
Siphelele Promise Mthembu,Kaizer Chiefs,66,ST
Marcin Pietrowski,Piast Gliwice,66,"RB, RM, CDM, CB"
Guy Dufour,KAS Eupen,66,"CM, CAM"
Rodnei Francisco de Lima,TSV 1860 München,66,CB
Peter Pawlett,Aberdeen,66,"CAM, CM, RM"
Luca Castiglia,FC Pro Vercelli 1892,66,"CM, CDM"
Radek Dejmek,Korona Kielce,66,CB
Arnór Smárason,Hammarby IF,66,"RM, CM, ST"
Gianluigi Bianco,Benevento,66,"LB, LM"
Daniele Gasparetto,SPAL,66,CB
Hugo Fraile Martín,Elche CF,66,"RM, LM, ST, RB"
Mats Solheim,Hammarby IF,66,"RB, LB"
Daniel Gustavsson,IF Elfsborg,66,"LM, RM"
Kevin Alston,Orlando City SC,66,"LB, RB"
Baggio Hušidić,LA Galaxy,66,"CM, RM, LM"
Luciano Civelli,Club Atlético Banfield,66,LB
Tobias Sana,Malmö FF,66,LM
Dejan Jaković,Canada,66,CB
Abdullah Mohammed Al Zoari Al Dossary,Al Hilal,66,"LM, RM, CM"
藤谷 陽介,Gamba Osaka,66,GK
竹内 彬,Nagoya Grampus,66,CB
권순형 权纯亨,Jeju United FC,66,"CM, CDM"
방대종 Dae Jong Bang,Jeonnam Dragons,66,CB
Erik Friberg,Seattle Sounders FC,66,"CM, CDM"
Peter Abrahamsson,BK Häcken,66,GK
Maksim Bordachev,FC Tom Tomsk,66,"LB, LM"
Henrique de Andrade Silva,Adelaide United,66,"LW, RW, ST"
Rodolfo Vilchis Cruz,Monarcas Morelia,66,LM
Piotr Tomasik,Jagiellonia Białystok,66,LB
Vladimir Dyadyun,Rubin Kazan,66,"RM, ST, LM"
David Drocco,Audax Italiano,66,"CM, CDM"
Michel García,Club Necaxa,66,CM
Aymen Tahar,Sagan Tosu,66,"CDM, CM"
Kévin Gomis,Dundee FC,66,CB
Fabien Farnolle,Le Havre AC,66,GK
Ali Abbas,Pohang Steelers,66,"LM, LB, CM"
Rafael Schuler Crivellaro,FC Arouca,66,"CAM, CM, LM"
Carlos Lampe,CD Huachipato,66,GK
Je-Vaughn Watson,New England Revolution,66,"RB, LB, CDM, CB"
水本 裕貴,Sanfrecce Hiroshima,66,CB
Martin Olof Lorentzson,Örebro SK,66,RB
Eric Alexander,Houston Dynamo,66,"CDM, CM"
Ben Zemanski,Portland Timbers,66,"CDM, CM"
Eduard Oriol i Gràcia,CD Tenerife,66,"RB, RM, LM, CAM"
Shaun Francis,San Jose Earthquakes,66,"LB, RB"
Seth Sinovic,Sporting Kansas City,66,"LB, RB"
Juan Aguilera Aguilera Núñez,SD Huesca,66,"CDM, CM"
Alberto Joshimar Acosta Alvarado,Tigres U.A.N.L.,66,"CM, CAM, LB"
Erik Moberg,Örebro SK,66,CB
前田 遼一,FC Tokyo,66,ST
Dennis Hediger,FC Thun,66,"CM, CDM"
Raphaël Cacérès,ESTAC Troyes,66,"CAM, ST"
Ricky Holmes,Charlton Athletic,66,"LM, RM"
Joaquín Boghossian,Arsenal de Sarandí,66,ST
이경렬 李京烈,Sangju Sangmu FC,66,CB
Abdenasser El Khayati,Queens Park Rangers,66,"LM, CAM"
Eros Schiavon,SPAL,66,"CM, CDM"
Vojo Ubiparip,Górnik Łęczna,66,"ST, CAM"
Gerson Guimarães Ferreira,Górnik Łęczna,66,CB
Eric Gehrig,Chicago Fire,66,"CB, RB"
Alessandro Bruno,Pescara,66,"CM, CDM"
Mehmet Akyüz,Çaykur Rizespor,66,"RM, ST, LM"
Félix de Jesús Araújo Razo,Jaguares de Chiapas,66,CB
Iasmin Latovlevici,Kardemir Karabükspor,66,"LB, LM"
Aleksandar Todorovski,Zagłębie Lubin,66,RB
Michael Smith,Peterborough United,66,"RB, RWB"
Vladan Adžić,Suwon FC,66,CB
Mohammed Eid Al Bishi,Al Nassr,66,CB
Nathaniel Knight-Percival,Bradford City,66,CB
Tawfiq Bu Haymid,Al Fateh,66,"LM, CAM, RM, LB"
Vedran Janjetović,Sydney FC,66,GK
Kamil Omar Fallata,Al Wehda,66,RB
Mansour Al Harbi,Al Ahli,66,LB
Assaf Ahmed Al Qarni,Al Ittihad,66,GK
Muhannad Abu Radiyah,Al Ahli,66,ST
Faisal Darwish,Al Hilal,66,"RM, LM, RB"
Richard Weil,FC Würzburger Kickers,66,"RB, CB"
Manuel Stiefler,SV Sandhausen,66,"RM, LM, CAM"
Ricardo Nuno dos Santos Nunes,Pogoń Szczecin,66,"LB, LM"
Edward Mauro Zenteno Álvarez,Bolivia,66,CB
Niels De Schutter,Waasland-Beveren,66,"LB, RB, CDM"
Chris Erskine,Partick Thistle FC,66,CAM
Kris Doolan,Partick Thistle FC,66,ST
Iván Vásquez,Audax Italiano,66,"CM, CDM"
Néider Yesid Morantes Londoño,Boyacá Chicó FC,66,"CAM, RM"
Wílmer Díaz Lucumí,Jaguares de Córdoba,66,CB
Dager Yair Palacios Palacios,Boyacá Chicó FC,66,CDM
Yair Arrechea Amú,Deportivo Pasto,66,CB
Andrés Mauricio Restrepo Gómez,La Equidad,66,CDM
Sebastián Óscar Jaime,Universidad Católica,66,"ST, LW"
Gabriel Eduardo Sandoval Alarcón,CD Antofagasta,66,"CDM, CM"
Javier Alejandro Capelli,San Martín de San Juan,66,"RB, CB"
Sebastián Luna,Belgrano de Córdoba,66,"RM, RB"
Jorge Matías Donoso Garate,Club Deportes Temuco,66,ST
Esteban Eduardo González Herrera,CD O'Higgins,66,RB
Nicolás Bertocchi,Patronato,66,"CM, CAM"
Víctor Hugo Sarabia,CD Cobresal,66,"CM, CDM"
Gastón Díaz,Club Atlético Aldosivi,66,RB
Jorge Velázquez,Belgrano de Córdoba,66,LM
Freek Heerkens,Willem II,66,"RB, CB"
Mohamed El Makrini,Odense Boldklub,66,CM
Cristian Villanueva,Club Olimpo,66,LB
Andrés Imperiale,San Jose Earthquakes,66,"CB, LB"
Jonatan Blanco,Club Olimpo,66,CM
Francisco Portillo,CD Universidad de Concepción,66,"CDM, CM"
Nahuel Valentini,Spezia,66,CB
Mariano Arini,SPAL,66,CM
Stefan Kutschke,SG Dynamo Dresden,66,ST
Ismael Benegas Arévalos,Quilmes Atlético Club,66,CB
Juan José Mezú Viáfara,Rionegro Águilas,66,"LM, CAM"
Luke Mulholland,Real Salt Lake,66,"CM, CDM"
Rafael Leme Amorim,CD Tondela,66,CB
Jhon Alexander Cano Angulo,Patriotas Boyacá FC,66,RB
Alexandr Sukhov,FC Ufa,66,"LB, RB, RM"
Adilson Carlos Tavares Filho,FC Arouca,66,CDM
Hamilton Miguel Pereira Ferrón,Club Atlético Sarmiento,66,"CDM, CM"
Oscar Fernando Salinas Aguilar,CD Antofagasta,66,"ST, RW"
Roman Gergel,Bruk-Bet Termalica Nieciecza,66,RM
Leandro Messias dos Santos,Górnik Łęczna,66,LB
Abdulrahman Al Khaibary,Al Shabab,66,"CDM, CM"
Moamen Zakaria,Egypt,66,"RM, LM"
Pablo Andrés Aguilar,San Martín de San Juan,66,RB
Ignacio Boggino,Club Atlético Temperley,66,CB
Roberto Sebastián Brum Gutiérrez,Club Atlético Aldosivi,66,CDM
Damián Oscar Lemos,Patronato,66,CDM
Hamad Al Juhayyim,Al Fateh,66,ST
Alejandro Velasco Fariñas,SV Mattersburg,66,CDM
Uroš Korun,Piast Gliwice,66,CB
Ferrán Giner Peris,Gimnàstic de Tarragona,66,"LM, LB, LW"
Luiz Santiago Sacramento Cruz,Cruzeiro,66,GK
Jailson Michel Acuna Souza,Cruzeiro,66,GK
Narcisso Elias Mau de Faria,Chapecoense,66,"LB, RB"
João Rodolfo Botelho Maia,América FC (Minas Gerais),66,RB
Edenildo Eloi Lagoas Regalo,Chapecoense,66,"RB, CB"
Chris Antônio Farminhão Dias,Figueirense,66,"CB, RB"
Ramón Samuel da Almeyda Aníbal,Botafogo,66,"CDM, CM"
Dilson Robson Calegari Travassos,Atlético Mineiro,66,"CAM, LM"
Estevão Danilo Rios Chiamulera,Botafogo,66,CAM
Germán Paulo da Silveira,América FC (Minas Gerais),66,"ST, CAM"
Durval Murilo Dutría Pereira,Santos,66,RB
Deiverson Breno Kaio de Freitas,Vitória,66,RB
Alberto Marcelo Dutra Cirino,Criciúma,66,"CB, CDM"
G. Pierre Paiva Souza,Vitória,66,CB
Dago Filipe Esteiro Cortejo,América FC (Minas Gerais),66,"CDM, CM, RM"
Wilson Allan Rosan Dourado,Vitória,66,"CAM, LM"
Lorenzo Filipe Mascarenhas Ramos,Sport Club do Recife,66,ST
Tommy Thelin,Jönköpings Södra IF,66,"LM, ST, CAM"
渡辺 洋文,Vegalta Sendai,66,CB
奥埜 博亮,Vegalta Sendai,66,"RM, ST"
Ramon Lopes de Freitas,Vegalta Sendai,66,"ST, LW, RW"
米仓 恒貴,Gamba Osaka,66,RB
長泽 骏,Gamba Osaka,66,ST
Guillermo Gastón Acosta,Atlético Tucumán,66,"RM, CM"
Fabio Aguiar da Silva,Yokohama F. Marinos,66,"CB, CDM"
西 大伍,Kashima Antlers,66,RB
渡邉 千真,Vissel Kobe,66,"LM, ST"
Jallyson Caio Neto Jardim,Criciúma,66,LB
André Michael de Arao Boas,Avaí FC,66,RB
Josimar Milton Feijoo Chissano,Criciúma,66,CDM
Lorenço Filipe Pirdel Feijó,Atlético Paranaense,66,ST
Juan José García Martínez,Cádiz CF,66,RB
Horacio David Salaberry Marrero,Independiente Santa Fe,66,CB
Heberty Fernandes de Andrade,Al Shabab,66,"ST, CF, LW"
Estevão Danilo Baldeiro Lopes,Grêmio,66,RB
Nildo Enaldo Reisão Dinis,Internacional,66,CDM
Ever Jorge Rodeiro Selva,Sport Club do Recife,66,"CAM, CM"
Raphael William Doninho Oliveira,Ponte Preta,66,CAM
Christian Rivera Hernández,SD Eibar,65,"CM, CDM"
Pablo Maffeo Becerra,Manchester City,65,"RB, CB"
Rick van Drongelen,Sparta Rotterdam,65,CB
László Bénes,Borussia Mönchengladbach,65,"CAM, CM, LM"
Nicolò Barella,Cagliari,65,CM
Rico Henry,Brentford,65,"LB, LM"
Mason Holgate,Everton,65,"RB, CB"
Kieran Dowell,Everton,65,"CAM, RW, LW"
Benjamin Henrichs,Bayer 04 Leverkusen,65,"LB, RB"
Anto Grgic,VfB Stuttgart,65,"CM, CDM"
Mathieu Cafaro,Toulouse Football Club,65,CM
Alexis Vega,Deportivo Toluca,65,ST
Noah Joel Sarenren Bazee,Hannover 96,65,RM
Riccardo Orsolini,Ascoli,65,"RW, RM, CF"
José Ángel Esmoris Tasende,Manchester City,65,LB
Aaron Leya Iseka,Olympique de Marseille,65,ST
Oğuzhan Aydoğan,Beşiktaş JK,65,"CAM, LM, RM"
Bingourou Kamara,Tours FC,65,GK
Philipp Ochs,TSG 1899 Hoffenheim,65,"LM, ST, LB"
Hugo José Rama Calviño,Deportivo de La Coruña,65,"CAM, CM"
Philipp Lienhart,Real Madrid,65,CB
Vukasin Jovanovic,Zenit St. Petersburg,65,CB
Kouassi Eboue,FC Krasnodar,65,CDM
Josip Brekalo,VfL Wolfsburg,65,"LM, RM"
Youssef En-Nesyri,Málaga CF,65,ST
Alberto Picchi,SPAL,65,CM
Eirick Cabaco,AS Nancy Lorraine,65,CB
Christian Walton,Luton Town,65,GK
Zymer Bytyqi,Viking FK,65,"RM, LM"
Angus Gunn,Manchester City,65,GK
Dawid Kownacki,Lech Poznań,65,"ST, RM"
Jodi Jones,Coventry City,65,"RM, CAM"
Jordan Leborgne,Stade Malherbe Caen,65,"CM, CAM, RW, LW"
Ignacio Gil,Valencia CF,65,"CAM, LW"
Jack Harrison,New York City FC,65,"RW, CF"
Gaëtan Perrin,Olympique Lyonnais,65,"RM, ST"
中村 航輔,Kashiwa Reysol,65,GK
Jon Bautista Orgilles,Real Sociedad,65,ST
Rasmus Nissen Kristensen,FC Midtjylland,65,"RB, LB"
David Carmona Sierra,Sevilla Atlético,65,RB
John Souttar,Heart of Midlothian,65,CB
Baily Cargill,Gillingham,65,"CB, LB"
Brendan Chardonnet,Stade Brestois 29,65,"CB, RB"
Emerson Hyndman,Bournemouth,65,CM
Jules Olivier Ntcham,Genoa,65,CM
Marlon Frey,1. FC Kaiserslautern,65,CDM
Alexandr Zuev,Spartak Moscow,65,"LW, RW"
Yaw Yeboah,FC Twente,65,"RW, ST"
Anthony Maisonnial,AS Saint-Étienne,65,GK
João Aniceto Grandela Nunes,Lechia Gdańsk,65,CB
Wesley Moraes Ferreira da Silva,Club Brugge KV,65,ST
Saeid Ezzatolahi,FC Rostov,65,CM
Andrés Ponce,FC Lugano,65,ST
Gabriele Marchegiani,SPAL,65,GK
Cauley Woodrow,Fulham,65,ST
Callum Robinson,Preston North End,65,"LM, ST"
Odisseas Vlachodimos,Panathinaikos FC,65,GK
Sascha Horvath,SK Sturm Graz,65,"CAM, CM"
Mamadou Tounkara,Lazio,65,ST
Ricardo Álvares Guedes Vaz,CF Reus Deportiu,65,"RW, RM, ST"
Alfredo José Morelos Aviléz,HJK Helsinki,65,ST
Bryan Andrés Carvallo Utreras,Colo-Colo,65,CAM
Cristian Manea,Royal Excel Mouscron,65,"CB, RB"
Marvin Schulz,Borussia Mönchengladbach,65,"CB, CDM"
Jefferson José Gómez Genes,Envigado FC,65,CB
Mickaël Mathieu Latour,RCD Espanyol,65,"LW, RW"
Sebastián Salazar,Independiente Santa Fe,65,CDM
Felipe Augusto Rodrigues Pires,FK Austria Wien,65,"LM, RM, ST"
Ramazan Civelek,Fenerbahçe SK,65,RM
Duván Vergara,Envigado FC,65,"RM, ST"
Fredrik Aursnes,Molde FK,65,CM
増山 朝陽,Vissel Kobe,65,"RW, LW, CAM"
Mohamed El Hankouri,Feyenoord,65,"LW, CAM"
Adama Diakhaby,Stade Rennais FC,65,ST
Hamza Küçükköylü,Beşiktaş JK,65,ST
Miladin Stevanovic,Kayserispor,65,"RB, CB"
Danzell  Gravenberch,Reading,65,CB
Lewis MacLeod,Brentford,65,"CM, LM, RM"
Emre Nefiz,Gaziantepspor,65,"RM, LM, CM"
Gaël Andonian,Olympique de Marseille,65,"CB, LB"
Matthew Grimes,Leeds United,65,CM
Michael Petrasso,Queens Park Rangers,65,RM
Koby Arthur,Cheltenham Town,65,"RM, LM, ST"
Sam Gallagher,Blackburn Rovers,65,ST
Stanislav Lobotka,FC Nordsjælland,65,CM
Martin Valjent,Ternana,65,CB
Kalvin Phillips,Leeds United,65,CM
Boubacar Barry,Karlsruher SC,65,"CAM, RM"
Gaston Camara,Brescia,65,RW
Cristian Roldan,Seattle Sounders FC,65,"CM, CDM, CAM"
David Matías Barbona,Atlético Tucumán,65,"LM, CM"
Mert Kuleli,Çaykur Rizespor,65,GK
Tomás Pochettino,Defensa y Justicia,65,CM
Brandon Vincent,Chicago Fire,65,"LB, LWB"
Dmitriy Korobov,FC Ural Yekaterinburg,65,RM
小川 諒也,FC Tokyo,65,LB
정원진 政原进,Pohang Steelers,65,"RM, RW"
Rémi Oudin,Stade de Reims,65,"LM, RM, CF, ST"
Bruno Gomes de Oliveira Conceiçao,Estoril Praia,65,ST
Luis Miguel Gil,Querétaro,65,"CM, CAM"
Souleymane Coulibaly,Kilmarnock,65,ST
Josh Murphy,Norwich City,65,LM
Harry Toffolo,Scunthorpe United,65,"LB, LWB"
Callum Reilly,Burton Albion,65,"CM, CDM"
George Christopher Williams,Milton Keynes Dons,65,"LM, CM"
Brad Smith,Bournemouth,65,"LB, LWB"
Abdoulaye Touré,FC Nantes,65,"CDM, CM"
Jordi Vanlerberghe,KV Mechelen,65,CB
David Kinsombi,Karlsruher SC,65,"CB, CDM"
